"ags";"firmen_in_gwg_gesamt";"firmen_angeschlossen_absolut";"firmen_angeschlossen_prozent";"firmen_anschliessbar_absolut";"firmen_anschliessbar_prozent";"firmen_unangeschlossen_absolut";"firmen_unangeschlossen_prozent"
"08118011";231;0;0.0;0;0.0;231;100.0
"08118012";59;0;0.0;26;44.1;33;55.9
"08118014";32;0;0.0;0;0.0;32;100.0
"08118015";94;93;98.9;0;0.0;1;1.1
"08118016";4;0;0.0;0;0.0;4;100.0
"08118018";36;4;11.1;1;2.8;31;86.1
"08118019";770;621;80.6;138;17.9;11;1.4
"08118021";65;0;0.0;0;0.0;65;100.0
"08118027";99;0;0.0;98;99.0;1;1.0
"08118028";4;0;0.0;0;0.0;4;100.0
"08118040";53;0;0.0;45;84.9;8;15.1
"08118046";15526;15294;98.5;231;1.5;1;0.0
"08118047";63;0;0.0;0;0.0;63;100.0
"08118048";1127;460;40.8;220;19.5;447;39.7
"08118049";116;0;0.0;28;24.1;88;75.9
"08118050";135;0;0.0;0;0.0;135;100.0
"08118051";120;0;0.0;0;0.0;120;100.0
"08118053";44;0;0.0;0;0.0;44;100.0
"08118054";189;160;84.7;0;0.0;29;15.3
"08118059";143;124;86.7;14;9.8;5;3.5
"08118060";86;0;0.0;0;0.0;86;100.0
"08118063";106;0;0.0;0;0.0;106;100.0
"08118067";91;0;0.0;0;0.0;91;100.0
"08118068";46;0;0.0;0;0.0;46;100.0
"08118070";127;0;0.0;0;0.0;127;100.0
"08118071";130;29;22.3;79;60.8;22;16.9
"08118073";265;0;0.0;0;0.0;265;100.0
"08118074";20;0;0.0;0;0.0;20;100.0
"08118076";134;3;2.2;71;53.0;60;44.8
"08118077";67;51;76.1;2;3.0;14;20.9
"08118078";209;90;43.1;53;25.4;66;31.6
"08118079";1872;1524;81.4;264;14.1;84;4.5
"08118080";318;0;0.0;0;0.0;318;100.0
"08118081";209;0;0.0;0;0.0;209;100.0
"08119001";52;0;0.0;3;5.8;49;94.2
"08119003";30;20;66.7;10;33.3;0;0.0
"08119004";13;0;0.0;0;0.0;13;100.0
"08119006";60;0;0.0;0;0.0;60;100.0
"08119008";1327;442;33.3;723;54.5;162;12.2
"08119018";23;0;0.0;0;0.0;23;100.0
"08119020";6967;3351;48.1;3607;51.8;9;0.1
"08119024";10;0;0.0;0;0.0;10;100.0
"08119037";2;0;0.0;0;0.0;2;100.0
"08119038";42;0;0.0;0;0.0;42;100.0
"08119041";22;0;0.0;0;0.0;22;100.0
"08119042";66;5;7.6;2;3.0;59;89.4
"08119044";140;0;0.0;0;0.0;140;100.0
"08119053";48;45;93.8;0;0.0;3;6.3
"08119055";131;25;19.1;0;0.0;106;80.9
"08119061";92;0;0.0;2;2.2;90;97.8
"08119067";1437;1068;74.3;25;1.7;344;23.9
"08119068";70;0;0.0;54;77.1;16;22.9
"08119069";2;0;0.0;0;0.0;2;100.0
"08119075";52;0;0.0;0;0.0;52;100.0
"08119076";109;0;0.0;0;0.0;109;100.0
"08119079";3572;3288;92.0;18;0.5;266;7.4
"08119083";34;12;35.3;0;0.0;22;64.7
"08119084";103;100;97.1;1;1.0;2;1.9
"08119085";499;374;74.9;29;5.8;96;19.2
"08119086";153;0;0.0;0;0.0;153;100.0
"08119087";92;0;0.0;0;0.0;92;100.0
"08119089";45;1;2.2;0;0.0;44;97.8
"08119090";485;428;88.2;10;2.1;47;9.7
"08119091";3118;3066;98.3;0;0.0;52;1.7
"08119093";832;792;95.2;7;0.8;33;4.0
"08121000";11792;10472;88.8;968;8.2;352;3.0
"08125001";63;0;0.0;0;0.0;63;100.0
"08125005";134;0;0.0;0;0.0;134;100.0
"08125006";211;22;10.4;0;0.0;189;89.6
"08125007";41;0;0.0;0;0.0;41;100.0
"08125008";35;0;0.0;0;0.0;35;100.0
"08125013";377;280;74.3;7;1.9;90;23.9
"08125017";44;0;0.0;0;0.0;44;100.0
"08125021";18;0;0.0;0;0.0;18;100.0
"08125024";32;0;0.0;0;0.0;32;100.0
"08125026";255;6;2.4;26;10.2;223;87.5
"08125027";54;0;0.0;0;0.0;54;100.0
"08125030";77;0;0.0;0;0.0;77;100.0
"08125034";34;0;0.0;0;0.0;34;100.0
"08125038";131;90;68.7;0;0.0;41;31.3
"08125039";75;9;12.0;58;77.3;8;10.7
"08125046";185;6;3.2;0;0.0;179;96.8
"08125047";21;0;0.0;0;0.0;21;100.0
"08125048";11;0;0.0;0;0.0;11;100.0
"08125049";45;0;0.0;0;0.0;45;100.0
"08125056";154;114;74.0;3;1.9;37;24.0
"08125057";14;0;0.0;0;0.0;14;100.0
"08125058";174;0;0.0;0;0.0;174;100.0
"08125059";4;0;0.0;0;0.0;4;100.0
"08125061";184;184;100.0;0;0.0;0;0.0
"08125063";97;0;0.0;24;24.7;73;75.3
"08125065";874;62;7.1;740;84.7;72;8.2
"08125066";25;0;0.0;25;100.0;0;0.0
"08125068";29;0;0.0;0;0.0;29;100.0
"08125069";193;153;79.3;3;1.6;37;19.2
"08125074";60;11;18.3;9;15.0;40;66.7
"08125078";50;0;0.0;0;0.0;50;100.0
"08125079";366;360;98.4;0;0.0;6;1.6
"08125081";26;0;0.0;0;0.0;26;100.0
"08125084";7;0;0.0;0;0.0;7;100.0
"08125086";126;52;41.3;62;49.2;12;9.5
"08125087";9;0;0.0;0;0.0;9;100.0
"08125094";49;0;0.0;0;0.0;49;100.0
"08125096";35;0;0.0;0;0.0;35;100.0
"08125098";11;0;0.0;0;0.0;11;100.0
"08125102";49;5;10.2;10;20.4;34;69.4
"08125103";6;0;0.0;0;0.0;6;100.0
"08125107";21;0;0.0;0;0.0;21;100.0
"08125108";19;15;78.9;0;0.0;4;21.1
"08125110";126;0;0.0;7;5.6;119;94.4
"08125111";20;0;0.0;0;0.0;20;100.0
"08125113";42;0;0.0;0;0.0;42;100.0
"08126011";116;89;76.7;0;0.0;27;23.3
"08126020";26;1;3.8;22;84.6;3;11.5
"08126028";60;0;0.0;0;0.0;60;100.0
"08126039";22;0;0.0;0;0.0;22;100.0
"08126045";34;0;0.0;0;0.0;34;100.0
"08126046";90;30;33.3;5;5.6;55;61.1
"08126047";66;1;1.5;14;21.2;51;77.3
"08126056";15;0;0.0;0;0.0;15;100.0
"08126058";149;0;0.0;147;98.7;2;1.3
"08126060";48;0;0.0;0;0.0;48;100.0
"08126066";2065;2035;98.5;24;1.2;6;0.3
"08126069";91;6;6.6;83;91.2;2;2.2
"08126072";39;0;0.0;0;0.0;39;100.0
"08126085";33;0;0.0;0;0.0;33;100.0
"08126086";11;0;0.0;0;0.0;11;100.0
"08126094";0;0;0.0;0;0.0;0;0.0
"08127008";92;45;48.9;11;12.0;36;39.1
"08127009";6;0;0.0;6;100.0;0;0.0
"08127012";16;0;0.0;0;0.0;16;100.0
"08127013";6;0;0.0;0;0.0;6;100.0
"08127014";2911;2731;93.8;56;1.9;124;4.3
"08127023";26;0;0.0;26;100.0;0;0.0
"08127025";67;1;1.5;0;0.0;66;98.5
"08127032";34;0;0.0;0;0.0;34;100.0
"08127043";117;72;61.5;11;9.4;34;29.1
"08127046";30;0;0.0;0;0.0;30;100.0
"08127047";40;0;0.0;0;0.0;40;100.0
"08127052";39;0;0.0;0;0.0;39;100.0
"08127056";10;0;0.0;0;0.0;10;100.0
"08127059";211;0;0.0;208;98.6;3;1.4
"08127062";31;26;83.9;0;0.0;5;16.1
"08127063";90;2;2.2;87;96.7;1;1.1
"08127071";61;32;52.5;6;9.8;23;37.7
"08127073";56;0;0.0;0;0.0;56;100.0
"08127075";50;0;0.0;38;76.0;12;24.0
"08127076";3561;3457;97.1;30;0.8;74;2.1
"08127079";19;10;52.6;0;0.0;9;47.4
"08127086";57;0;0.0;0;0.0;57;100.0
"08127089";22;10;45.5;2;9.1;10;45.5
"08127091";11;0;0.0;0;0.0;11;100.0
"08127099";47;0;0.0;0;0.0;47;100.0
"08127100";92;75;81.5;0;0.0;17;18.5
"08127101";11;0;0.0;0;0.0;11;100.0
"08127102";20;0;0.0;0;0.0;20;100.0
"08127103";23;14;60.9;4;17.4;5;21.7
"08127104";23;8;34.8;0;0.0;15;65.2
"08128006";22;0;0.0;0;0.0;22;100.0
"08128007";1335;1324;99.2;1;0.1;10;0.7
"08128014";91;48;52.7;5;5.5;38;41.8
"08128020";86;61;70.9;0;0.0;25;29.1
"08128039";262;251;95.8;9;3.4;2;0.8
"08128045";56;56;100.0;0;0.0;0;0.0
"08128047";1155;1120;97.0;4;0.3;31;2.7
"08128058";102;0;0.0;79;77.5;23;22.5
"08128061";9;0;0.0;0;0.0;9;100.0
"08128064";4185;4176;99.8;0;0.0;9;0.2
"08128082";548;531;96.9;2;0.4;15;2.7
"08128115";29036;29010;99.9;18;0.1;8;0.0
"08128126";2585;2582;99.9;2;0.1;1;0.0
"08128128";20;0;0.0;0;0.0;20;100.0
"08128131";3639;3537;97.2;32;0.9;70;1.9
"08128137";68;66;97.1;0;0.0;2;2.9
"08128138";24;21;87.5;0;0.0;3;12.5
"08128139";1985;1967;99.1;0;0.0;18;0.9
"08135010";18;1;5.6;9;50.0;8;44.4
"08135015";84;5;6.0;42;50.0;37;44.0
"08135016";104;0;0.0;0;0.0;104;100.0
"08135019";441;9;2.0;110;24.9;322;73.0
"08135020";154;12;7.8;0;0.0;142;92.2
"08135021";11;8;72.7;1;9.1;2;18.2
"08135025";28;0;0.0;0;0.0;28;100.0
"08135026";75;75;100.0;0;0.0;0;0.0
"08135027";16;0;0.0;0;0.0;16;100.0
"08135031";39;30;76.9;6;15.4;3;7.7
"08135032";46;0;0.0;0;0.0;46;100.0
"08136002";52;37;71.2;7;13.5;8;15.4
"08136003";13;0;0.0;0;0.0;13;100.0
"08136007";14;0;0.0;0;0.0;14;100.0
"08136009";30;11;36.7;4;13.3;15;50.0
"08136010";109;58;53.2;32;29.4;19;17.4
"08136015";26;24;92.3;2;7.7;0;0.0
"08136018";0;0;0.0;0;0.0;0;0.0
"08136019";295;204;69.2;18;6.1;73;24.7
"08136020";17;8;47.1;2;11.8;7;41.2
"08136021";87;80;92.0;0;0.0;7;8.0
"08136024";19;18;94.7;0;0.0;1;5.3
"08136027";31;0;0.0;27;87.1;4;12.9
"08136028";56;36;64.3;9;16.1;11;19.6
"08136029";4;0;0.0;0;0.0;4;100.0
"08136033";41;35;85.4;4;9.8;2;4.9
"08136034";27;26;96.3;0;0.0;1;3.7
"08136035";14;14;100.0;0;0.0;0;0.0
"08136037";2;0;0.0;2;100.0;0;0.0
"08136038";28;28;100.0;0;0.0;0;0.0
"08136040";0;0;0.0;0;0.0;0;0.0
"08136042";184;0;0.0;0;0.0;184;100.0
"08136043";41;38;92.7;0;0.0;3;7.3
"08136044";58;8;13.8;46;79.3;4;6.9
"08136045";54;49;90.7;0;0.0;5;9.3
"08136046";23;21;91.3;0;0.0;2;8.7
"08136049";0;0;0.0;0;0.0;0;0.0
"08136050";184;180;97.8;0;0.0;4;2.2
"08136060";14;0;0.0;0;0.0;14;100.0
"08136061";12;0;0.0;0;0.0;12;100.0
"08136062";11;11;100.0;0;0.0;0;0.0
"08136065";457;0;0.0;11;2.4;446;97.6
"08136066";29;0;0.0;0;0.0;29;100.0
"08136068";9;7;77.8;0;0.0;2;22.2
"08136070";0;0;0.0;0;0.0;0;0.0
"08136071";10;9;90.0;0;0.0;1;10.0
"08136075";11;6;54.5;3;27.3;2;18.2
"08136079";54;0;0.0;0;0.0;54;100.0
"08136082";102;100;98.0;0;0.0;2;2.0
"08136084";9;1;11.1;4;44.4;4;44.4
"08136087";8;8;100.0;0;0.0;0;0.0
"08136088";1882;1785;94.8;4;0.2;93;4.9
"08136089";16;7;43.8;8;50.0;1;6.3
"08211000";673;118;17.5;318;47.3;237;35.2
"08212000";7795;4867;62.4;1430;18.3;1498;19.2
"08215007";273;254;93.0;2;0.7;17;6.2
"08215009";36788;36557;99.4;15;0.0;216;0.6
"08215017";801;23;2.9;15;1.9;763;95.3
"08215021";131;4;3.1;127;96.9;0;0.0
"08215025";164;133;81.1;31;18.9;0;0.0
"08215029";53;0;0.0;0;0.0;53;100.0
"08215039";102;0;0.0;0;0.0;102;100.0
"08215040";26;3;11.5;23;88.5;0;0.0
"08215046";572;540;94.4;7;1.2;25;4.4
"08215047";31;0;0.0;0;0.0;31;100.0
"08215059";137;21;15.3;91;66.4;25;18.2
"08215064";118;0;0.0;0;0.0;118;100.0
"08215066";101;0;0.0;0;0.0;101;100.0
"08215082";50;0;0.0;44;88.0;6;12.0
"08215084";127;0;0.0;0;0.0;127;100.0
"08215089";88;0;0.0;0;0.0;88;100.0
"08215090";60;0;0.0;0;0.0;60;100.0
"08215094";25;0;0.0;0;0.0;25;100.0
"08215096";244;0;0.0;0;0.0;244;100.0
"08215097";117;0;0.0;0;0.0;117;100.0
"08215099";1907;1894;99.3;0;0.0;13;0.7
"08215100";98;0;0.0;0;0.0;98;100.0
"08215101";102;0;0.0;0;0.0;102;100.0
"08215102";198;0;0.0;0;0.0;198;100.0
"08215103";99;2;2.0;0;0.0;97;98.0
"08215105";71;12;16.9;11;15.5;48;67.6
"08215106";1190;784;65.9;176;14.8;230;19.3
"08215107";55;0;0.0;5;9.1;50;90.9
"08215108";189;0;0.0;0;0.0;189;100.0
"08215109";213;4;1.9;2;0.9;207;97.2
"08215110";70;0;0.0;0;0.0;70;100.0
"08215111";82;0;0.0;4;4.9;78;95.1
"08216002";43;0;0.0;34;79.1;9;20.9
"08216005";160;8;5.0;133;83.1;19;11.9
"08216006";15;0;0.0;0;0.0;15;100.0
"08216007";360;10;2.8;0;0.0;350;97.2
"08216008";36;16;44.4;18;50.0;2;5.6
"08216009";84;0;0.0;0;0.0;84;100.0
"08216012";21;0;0.0;0;0.0;21;100.0
"08216013";19;0;0.0;0;0.0;19;100.0
"08216015";291;173;59.5;48;16.5;70;24.1
"08216017";60;0;0.0;48;80.0;12;20.0
"08216022";47;0;0.0;38;80.9;9;19.1
"08216023";82;0;0.0;0;0.0;82;100.0
"08216024";97;0;0.0;4;4.1;93;95.9
"08216028";78;0;0.0;60;76.9;18;23.1
"08216029";3;0;0.0;0;0.0;3;100.0
"08216033";103;70;68.0;0;0.0;33;32.0
"08216039";258;256;99.2;1;0.4;1;0.4
"08216041";71;0;0.0;0;0.0;71;100.0
"08216043";4413;4386;99.4;6;0.1;21;0.5
"08216049";128;0;0.0;0;0.0;128;100.0
"08216052";21;0;0.0;0;0.0;21;100.0
"08216059";16;0;0.0;0;0.0;16;100.0
"08216063";106;0;0.0;0;0.0;106;100.0
"08221000";23186;22664;97.7;31;0.1;491;2.1
"08222000";74959;74853;99.9;41;0.1;65;0.1
"08225001";21;0;0.0;0;0.0;21;100.0
"08225002";55;0;0.0;6;10.9;49;89.1
"08225009";23;0;0.0;0;0.0;23;100.0
"08225010";12;0;0.0;0;0.0;12;100.0
"08225014";234;15;6.4;130;55.6;89;38.0
"08225024";8;0;0.0;0;0.0;8;100.0
"08225032";51;0;0.0;0;0.0;51;100.0
"08225033";17;0;0.0;0;0.0;17;100.0
"08225039";10;0;0.0;0;0.0;10;100.0
"08225042";8;0;0.0;0;0.0;8;100.0
"08225052";31;0;0.0;0;0.0;31;100.0
"08225058";249;151;60.6;0;0.0;98;39.4
"08225060";28;0;0.0;0;0.0;28;100.0
"08225064";3;0;0.0;0;0.0;3;100.0
"08225067";10;0;0.0;0;0.0;10;100.0
"08225068";8;0;0.0;0;0.0;8;100.0
"08225074";55;0;0.0;0;0.0;55;100.0
"08225075";74;0;0.0;0;0.0;74;100.0
"08225082";4;0;0.0;0;0.0;4;100.0
"08225091";13;0;0.0;0;0.0;13;100.0
"08225109";182;108;59.3;3;1.6;71;39.0
"08225113";1;0;0.0;0;0.0;1;100.0
"08225114";3;0;0.0;0;0.0;3;100.0
"08225115";14;0;0.0;0;0.0;14;100.0
"08225116";7;0;0.0;0;0.0;7;100.0
"08225117";25;0;0.0;0;0.0;25;100.0
"08225118";27;0;0.0;10;37.0;17;63.0
"08226003";76;0;0.0;0;0.0;76;100.0
"08226006";71;0;0.0;1;1.4;70;98.6
"08226009";6954;6954;100.0;0;0.0;0;0.0
"08226010";65;0;0.0;0;0.0;65;100.0
"08226012";62;0;0.0;15;24.2;47;75.8
"08226013";508;470;92.5;0;0.0;38;7.5
"08226017";27;0;0.0;0;0.0;27;100.0
"08226018";154;0;0.0;153;99.4;1;0.6
"08226020";42;0;0.0;0;0.0;42;100.0
"08226022";0;0;0.0;0;0.0;0;0.0
"08226027";2;0;0.0;0;0.0;2;100.0
"08226028";134;0;0.0;0;0.0;134;100.0
"08226029";9;0;0.0;7;77.8;2;22.2
"08226031";76;0;0.0;0;0.0;76;100.0
"08226032";335;322;96.1;0;0.0;13;3.9
"08226036";16;1;6.3;7;43.8;8;50.0
"08226037";122;8;6.6;2;1.6;112;91.8
"08226038";6247;6226;99.7;0;0.0;21;0.3
"08226040";56;0;0.0;0;0.0;56;100.0
"08226041";123;0;0.0;0;0.0;123;100.0
"08226046";22;0;0.0;0;0.0;22;100.0
"08226048";83;78;94.0;0;0.0;5;6.0
"08226049";100;0;0.0;0;0.0;100;100.0
"08226054";66;0;0.0;0;0.0;66;100.0
"08226055";21;0;0.0;0;0.0;21;100.0
"08226056";55;0;0.0;0;0.0;55;100.0
"08226058";45;0;0.0;0;0.0;45;100.0
"08226059";27;0;0.0;0;0.0;27;100.0
"08226060";77;0;0.0;0;0.0;77;100.0
"08226062";52;0;0.0;26;50.0;26;50.0
"08226063";31;0;0.0;0;0.0;31;100.0
"08226065";45;0;0.0;0;0.0;45;100.0
"08226066";13;0;0.0;0;0.0;13;100.0
"08226068";68;0;0.0;68;100.0;0;0.0
"08226076";82;0;0.0;0;0.0;82;100.0
"08226080";39;37;94.9;0;0.0;2;5.1
"08226081";2;0;0.0;0;0.0;2;100.0
"08226082";86;0;0.0;0;0.0;86;100.0
"08226084";736;560;76.1;56;7.6;120;16.3
"08226085";464;5;1.1;4;0.9;455;98.1
"08226086";0;0;0.0;0;0.0;0;0.0
"08226091";52;0;0.0;0;0.0;52;100.0
"08226095";479;0;0.0;0;0.0;479;100.0
"08226096";649;0;0.0;508;78.3;141;21.7
"08226097";7;0;0.0;0;0.0;7;100.0
"08226098";279;25;9.0;0;0.0;254;91.0
"08226099";0;0;0.0;0;0.0;0;0.0
"08226101";15;0;0.0;0;0.0;15;100.0
"08226102";80;76;95.0;4;5.0;0;0.0
"08226103";199;8;4.0;0;0.0;191;96.0
"08226104";19;19;100.0;0;0.0;0;0.0
"08226105";108;0;0.0;0;0.0;108;100.0
"08226106";33;0;0.0;0;0.0;33;100.0
"08226107";84;0;0.0;0;0.0;84;100.0
"08231000";1602;265;16.5;584;36.5;753;47.0
"08235006";78;0;0.0;0;0.0;78;100.0
"08235007";108;0;0.0;0;0.0;108;100.0
"08235008";17;0;0.0;0;0.0;17;100.0
"08235018";2;0;0.0;0;0.0;2;100.0
"08235020";24;0;0.0;0;0.0;24;100.0
"08235022";16;0;0.0;0;0.0;16;100.0
"08235025";6;0;0.0;0;0.0;6;100.0
"08235029";28;0;0.0;0;0.0;28;100.0
"08235032";64;6;9.4;0;0.0;58;90.6
"08235033";12;0;0.0;0;0.0;12;100.0
"08235035";11;0;0.0;0;0.0;11;100.0
"08235046";311;1;0.3;61;19.6;249;80.1
"08235047";49;10;20.4;0;0.0;39;79.6
"08235050";22;0;0.0;0;0.0;22;100.0
"08235055";1;0;0.0;0;0.0;1;100.0
"08235057";15;0;0.0;6;40.0;9;60.0
"08235060";25;0;0.0;0;0.0;25;100.0
"08235065";19;0;0.0;0;0.0;19;100.0
"08235066";14;0;0.0;0;0.0;14;100.0
"08235067";20;0;0.0;0;0.0;20;100.0
"08235073";6;0;0.0;0;0.0;6;100.0
"08235079";70;0;0.0;0;0.0;70;100.0
"08235080";49;0;0.0;0;0.0;49;100.0
"08235084";9;0;0.0;0;0.0;9;100.0
"08235085";207;0;0.0;7;3.4;200;96.6
"08236004";131;8;6.1;0;0.0;123;93.9
"08236011";19;0;0.0;0;0.0;19;100.0
"08236013";43;0;0.0;0;0.0;43;100.0
"08236019";54;0;0.0;0;0.0;54;100.0
"08236025";67;0;0.0;0;0.0;67;100.0
"08236028";263;198;75.3;0;0.0;65;24.7
"08236030";35;0;0.0;0;0.0;35;100.0
"08236031";13;0;0.0;0;0.0;13;100.0
"08236033";91;0;0.0;19;20.9;72;79.1
"08236038";63;0;0.0;0;0.0;63;100.0
"08236039";25;0;0.0;0;0.0;25;100.0
"08236040";317;224;70.7;34;10.7;59;18.6
"08236043";74;0;0.0;0;0.0;74;100.0
"08236044";52;0;0.0;0;0.0;52;100.0
"08236046";98;0;0.0;0;0.0;98;100.0
"08236050";82;0;0.0;0;0.0;82;100.0
"08236061";37;0;0.0;0;0.0;37;100.0
"08236062";38;0;0.0;0;0.0;38;100.0
"08236065";65;0;0.0;0;0.0;65;100.0
"08236067";40;0;0.0;0;0.0;40;100.0
"08236068";43;0;0.0;0;0.0;43;100.0
"08236070";89;0;0.0;0;0.0;89;100.0
"08236071";104;0;0.0;0;0.0;104;100.0
"08236072";133;0;0.0;0;0.0;133;100.0
"08236073";66;0;0.0;0;0.0;66;100.0
"08236074";46;0;0.0;0;0.0;46;100.0
"08236075";40;0;0.0;0;0.0;40;100.0
"08236076";115;0;0.0;0;0.0;115;100.0
"08237002";51;0;0.0;0;0.0;51;100.0
"08237004";81;0;0.0;0;0.0;81;100.0
"08237019";101;0;0.0;0;0.0;101;100.0
"08237024";90;0;0.0;74;82.2;16;17.8
"08237027";40;0;0.0;0;0.0;40;100.0
"08237028";167;146;87.4;6;3.6;15;9.0
"08237030";19;0;0.0;0;0.0;19;100.0
"08237032";1;0;0.0;0;0.0;1;100.0
"08237040";211;0;0.0;0;0.0;211;100.0
"08237045";63;12;19.0;0;0.0;51;81.0
"08237054";104;0;0.0;0;0.0;104;100.0
"08237061";21;0;0.0;0;0.0;21;100.0
"08237072";0;0;0.0;0;0.0;0;0.0
"08237073";6;0;0.0;0;0.0;6;100.0
"08237074";36;0;0.0;0;0.0;36;100.0
"08237075";3;0;0.0;0;0.0;3;100.0
"08311000";21880;20111;91.9;1319;6.0;450;2.1
"08315003";18;0;0.0;0;0.0;18;100.0
"08315004";34;0;0.0;0;0.0;34;100.0
"08315006";1311;1260;96.1;9;0.7;42;3.2
"08315007";0;0;0.0;0;0.0;0;0.0
"08315008";20;0;0.0;0;0.0;20;100.0
"08315013";51;0;0.0;0;0.0;51;100.0
"08315014";6;0;0.0;0;0.0;6;100.0
"08315015";196;0;0.0;58;29.6;138;70.4
"08315016";1;0;0.0;0;0.0;1;100.0
"08315020";16;1;6.3;0;0.0;15;93.8
"08315022";77;0;0.0;44;57.1;33;42.9
"08315028";1;0;0.0;1;100.0;0;0.0
"08315030";32;0;0.0;0;0.0;32;100.0
"08315031";13;0;0.0;0;0.0;13;100.0
"08315033";107;0;0.0;0;0.0;107;100.0
"08315037";4;0;0.0;0;0.0;4;100.0
"08315039";5;0;0.0;0;0.0;5;100.0
"08315041";24;0;0.0;0;0.0;24;100.0
"08315043";36;0;0.0;0;0.0;36;100.0
"08315047";155;0;0.0;152;98.1;3;1.9
"08315048";71;38;53.5;0;0.0;33;46.5
"08315050";118;0;0.0;0;0.0;118;100.0
"08315051";0;0;0.0;0;0.0;0;0.0
"08315052";4;0;0.0;0;0.0;4;100.0
"08315056";0;0;0.0;0;0.0;0;0.0
"08315059";49;0;0.0;0;0.0;49;100.0
"08315064";137;0;0.0;1;0.7;136;99.3
"08315068";18;0;0.0;0;0.0;18;100.0
"08315070";73;0;0.0;0;0.0;73;100.0
"08315072";57;0;0.0;0;0.0;57;100.0
"08315073";42;42;100.0;0;0.0;0;0.0
"08315074";175;0;0.0;0;0.0;175;100.0
"08315076";111;19;17.1;0;0.0;92;82.9
"08315084";18;0;0.0;0;0.0;18;100.0
"08315089";37;0;0.0;0;0.0;37;100.0
"08315094";1;0;0.0;0;0.0;1;100.0
"08315095";15;0;0.0;0;0.0;15;100.0
"08315098";59;0;0.0;0;0.0;59;100.0
"08315102";14;0;0.0;0;0.0;14;100.0
"08315107";0;0;0.0;0;0.0;0;0.0
"08315108";128;0;0.0;0;0.0;128;100.0
"08315109";3;0;0.0;0;0.0;3;100.0
"08315111";14;10;71.4;0;0.0;4;28.6
"08315113";522;210;40.2;265;50.8;47;9.0
"08315115";584;584;100.0;0;0.0;0;0.0
"08315125";0;0;0.0;0;0.0;0;0.0
"08315130";23;0;0.0;0;0.0;23;100.0
"08315131";191;183;95.8;0;0.0;8;4.2
"08315132";160;0;0.0;0;0.0;160;100.0
"08315133";49;3;6.1;12;24.5;34;69.4
"08316002";61;0;0.0;0;0.0;61;100.0
"08316003";0;0;0.0;0;0.0;0;0.0
"08316009";123;0;0.0;0;0.0;123;100.0
"08316010";57;0;0.0;0;0.0;57;100.0
"08316011";421;161;38.2;107;25.4;153;36.3
"08316012";515;505;98.1;0;0.0;10;1.9
"08316013";1;0;0.0;0;0.0;1;100.0
"08316014";26;0;0.0;10;38.5;16;61.5
"08316017";158;2;1.3;0;0.0;156;98.7
"08316020";553;536;96.9;0;0.0;17;3.1
"08316024";59;0;0.0;59;100.0;0;0.0
"08316036";6;0;0.0;6;100.0;0;0.0
"08316037";59;0;0.0;0;0.0;59;100.0
"08316038";25;0;0.0;0;0.0;25;100.0
"08316039";238;236;99.2;2;0.8;0;0.0
"08316042";11;0;0.0;0;0.0;11;100.0
"08316043";874;728;83.3;0;0.0;146;16.7
"08316045";136;136;100.0;0;0.0;0;0.0
"08316049";22;0;0.0;0;0.0;22;100.0
"08316051";43;0;0.0;4;9.3;39;90.7
"08316053";20;0;0.0;16;80.0;4;20.0
"08316054";14;0;0.0;9;64.3;5;35.7
"08316055";34;0;0.0;25;73.5;9;26.5
"08316056";245;29;11.8;164;66.9;52;21.2
"08317001";514;418;81.3;14;2.7;82;16.0
"08317005";146;0;0.0;0;0.0;146;100.0
"08317008";17;0;0.0;0;0.0;17;100.0
"08317009";32;0;0.0;0;0.0;32;100.0
"08317011";24;0;0.0;0;0.0;24;100.0
"08317021";24;0;0.0;10;41.7;14;58.3
"08317026";2140;2100;98.1;0;0.0;40;1.9
"08317029";1;0;0.0;0;0.0;1;100.0
"08317031";70;0;0.0;52;74.3;18;25.7
"08317034";111;24;21.6;0;0.0;87;78.4
"08317039";26;0;0.0;0;0.0;26;100.0
"08317040";67;49;73.1;3;4.5;15;22.4
"08317041";4424;4400;99.5;0;0.0;24;0.5
"08317046";12;0;0.0;0;0.0;12;100.0
"08317047";94;8;8.5;40;42.6;46;48.9
"08317051";31;0;0.0;0;0.0;31;100.0
"08317056";55;1;1.8;5;9.1;49;89.1
"08317057";511;132;25.8;4;0.8;375;73.4
"08317059";65;0;0.0;0;0.0;65;100.0
"08317065";719;2;0.3;554;77.1;163;22.7
"08317067";3;0;0.0;0;0.0;3;100.0
"08317068";5;2;40.0;0;0.0;3;60.0
"08317073";62;0;0.0;0;0.0;62;100.0
"08317075";23;0;0.0;0;0.0;23;100.0
"08317078";7;0;0.0;0;0.0;7;100.0
"08317085";20;0;0.0;18;90.0;2;10.0
"08317088";5;0;0.0;0;0.0;5;100.0
"08317089";156;0;0.0;15;9.6;141;90.4
"08317093";19;0;0.0;0;0.0;19;100.0
"08317096";1406460;1406407;100.0;4;0.0;49;0.0
"08317097";57;0;0.0;0;0.0;57;100.0
"08317098";71;0;0.0;0;0.0;71;100.0
"08317100";16;0;0.0;0;0.0;16;100.0
"08317102";20;0;0.0;0;0.0;20;100.0
"08317110";142;34;23.9;26;18.3;82;57.7
"08317113";25;0;0.0;0;0.0;25;100.0
"08317114";21;17;81.0;0;0.0;4;19.0
"08317116";79;0;0.0;0;0.0;79;100.0
