"AGS";"alle Technologien ≥ 1 Mbit/s";"alle Technologien ≥ 2 Mbit/s";"alle Technologien ≥ 6 Mbit/s";"alle Technologien ≥ 16 Mbit/s";"alle Technologien ≥ 30 Mbit/s";"alle Technologien ≥ 50 Mbit/s";"alle Technologien ≥ 100 Mbit/s";"alle Technologien ≥ 200 Mbit/s";"alle Technologien ≥ 400 Mbit/s";"alle Technologien ≥ 1000 Mbit/s";"leitungsg. Technologien ≥ 1 Mbit/s";"leitungsg. Technologien ≥ 2 Mbit/s";"leitungsg. Technologien ≥ 6 Mbit/s";"leitungsg. Technologien ≥ 16 Mbit/s";"leitungsg. Technologien ≥ 30 Mbit/s";"leitungsg. Technologien ≥ 50 Mbit/s";"leitungsg. Technologien ≥ 100 Mbit/s";"leitungsg. Technologien ≥ 200 Mbit/s";"leitungsg. Technologien ≥ 400 Mbit/s";"leitungsg. Technologien ≥ 1000 Mbit/s";"mobile Technologien ≥ 1 Mbit/s";"mobile Technologien ≥ 2 Mbit/s";"mobile Technologien ≥ 6 Mbit/s";"DSL ≥ 1 Mbit/s";"DSL ≥ 2 Mbit/s";"DSL ≥ 6 Mbit/s";"DSL ≥ 16 Mbit/s";"DSL ≥ 30 Mbit/s";"DSL ≥ 50 Mbit/s";"DSL ≥ 100 Mbit/s";"DSL ≥ 200 Mbit/s";"CATV ≥ 1 Mbit/s";"CATV ≥ 2 Mbit/s";"CATV ≥ 6 Mbit/s";"CATV ≥ 16 Mbit/s";"CATV ≥ 30 Mbit/s";"CATV ≥ 50 Mbit/s";"CATV ≥ 100 Mbit/s";"CATV ≥ 200 Mbit/s";"CATV ≥ 400 Mbit/s";"CATV ≥ 1000 Mbit/s";"FTTH/B ≥ 100 Mbit/s";"FTTH/B ≥ 200 Mbit/s";"FTTH/B ≥ 400 Mbit/s";"FTTH/B ≥ 1000 Mbit/s"
"09675169";100;100;100;100;97.25;97.25;80.32;0;0;0;100;100;100;97.25;97.25;97.25;80.32;0;0;0;100.00;100.00;100.00;100;100;100;97.25;97.25;97.25;80.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09675170";100;100;100;100;97.23;96.34;87.88;75.64;62.37;0;100;100;100;100;97.23;96.34;87.88;75.64;62.37;0;100.00;33.68;29.38;100;100;100;100;96.42;95.33;71.25;20.10;62.37;62.37;62.37;62.37;62.37;62.37;62.37;62.37;62.37;0;0;0;0;0
"09675174";100;100;100;98;98;97.06;80.02;3.94;2;2;99;99;99;98;98;97.06;80.02;3.94;2;2;90.22;90.02;89.56;99;99;99;98;98;97;79.25;2.20;0;0;0;0;0;0;0;0;0;0;2;2;2;2
"09675177";100;100;100;100;99.87;95.96;67.84;27.13;5.29;5.29;100;100;100;100;99.87;95.96;67.84;27.13;5.29;5.29;99.30;31.32;27.38;100;100;100;100;99.87;95.96;67.84;27.13;0;0;0;0;0;0;0;0;0;0;5.29;5.29;5.29;5.29
"09675178";100;100;100;98.69;97.96;97.48;79.24;34.92;2.80;2.80;100;100;99.33;98.41;97.96;97.48;79.24;34.92;2.80;2.80;99.72;99.72;95.97;100;100;99.32;98.41;97.96;97.48;79.24;34.92;0;0;0;0;0;0;0;0;0;0;2.80;2.80;2.80;2.80
"09675179";100;100;100;99;97.41;95.20;80.00;34.18;0;0;99;99;99;99;97.41;95.20;80.00;34.18;0;0;78.72;78.72;77.84;99;99;99;99;97.41;95.20;80.00;34.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09676111";100;99.16;99.16;87;86;39;0;0;0;0;89;89;89;87;86;39;0;0;0;0;100.00;98.85;98.85;89;89;89;87;86;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09676112";100;100;100;98.34;98;96.49;87.31;69.60;64.44;2;99.66;99.60;99;98.34;98;96.49;87.31;69.60;64.44;2;93.55;93.55;93.26;98;98;96;95;94;92;79.40;45.82;63;63;63;63;63;63;62.81;62.81;62.81;0;2;2;2;2
"09676116";100;100;100;100;99.71;99.56;98.60;98.57;98.35;0.63;100;100;100;100;99.71;99.56;98.60;98.57;98.35;0.63;100.00;99.65;95.94;100;100;100;100;99.14;94.76;79.39;43.31;98;98;98;98;98;98;97.77;97.77;97.77;0;0.63;0.63;0.63;0.63
"09676117";100;100;100;97.10;97;95.67;80.91;55.89;0;0;100;100;100;97.10;97;95.67;80.91;55.89;0;0;98.58;94.86;94.77;100;100;100;97.10;97;95.67;80.91;55.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09676118";100;100;100;97.70;97.69;97.61;95.65;74.28;3;3;100;100;98.42;97.70;97.69;97.61;95.65;74.28;3;3;100.00;100.00;100.00;100;100;98.42;97.63;97.61;97.61;95.65;74.28;60;60;60;60;16.90;1;1;1;0.41;0;3;3;3;3
"09676119";100;100;100;98.18;97;96.12;82.11;51.33;47.95;0.23;99;99;99;98.18;97;96.12;82.11;51.33;47.95;0.23;93.96;93.96;93.96;99;99;99;98.17;97;95.42;80.84;30;47.72;47.72;47.72;47.72;47.72;47.72;47.72;47.72;47.72;0;0.23;0.23;0.23;0.23
"09676121";100;100;100;100;98.56;97.87;95.43;84.17;0.22;0.22;100;100;100;100;98.56;97.87;95.43;84.17;0.22;0.22;98.66;98.66;96.20;100;100;100;99;98.08;97.02;93.89;73.34;64.44;64.44;64.44;64.44;64.44;64.44;64.44;64.44;0;0;0.22;0.22;0.22;0.22
"09676122";100;100;100;98;98;95.35;84.61;83.63;0.52;0.52;99.15;99.09;99;98;98;95.35;84.61;83.63;0.52;0.52;93.69;93.69;93.69;99;99;99;96;90;76;6.46;5.46;78.58;78.58;78.58;78.58;78.58;78.58;78.58;78.58;0;0;0.52;0.52;0.52;0.52
"09676123";100;100;100;97.04;95.62;90.34;71.36;20.78;0.15;0.15;99;99;99;97.04;95.62;90.34;71.36;20.78;0.15;0.15;99.70;99.70;91.52;99;99;99;97.04;95.62;90.34;71.36;20.78;0;0;0;0;0;0;0;0;0;0;0.15;0.15;0.15;0.15
"09676124";100;100;100;98.29;97;96.68;89.89;62.29;2;2;100;100;99;98.29;97;96.68;89.89;62.29;2;2;94.66;94.66;89.91;100;100;99;98.29;97;96.68;89.89;62.29;0;0;0;0;0;0;0;0;0;0;2;2;2;2
"09676125";100;100;100;99.36;99.10;98.82;98.16;97.18;93.81;0.22;100;100;100;99.36;99.10;98.82;98.16;97.18;93.81;0.22;100.00;100.00;99.96;100;100;100;99.02;97.02;84.38;70.81;54.01;93.59;93.59;93.59;93.59;93.59;93.59;93.59;93.59;93.59;0;0.22;0.22;0.22;0.22
"09676126";100;100;100;100;100;100;98.93;96.00;5.14;5.14;100;100;100;100;100;100;98.93;96.00;5.14;5.14;100.00;100.00;100.00;100;100;100;100;100;99.46;98.48;88.28;83;83;83;83;83;83;83;83;0;0;5.14;5.14;5.14;5.14
"09676128";100;100;100;100;99.87;99.61;96.17;92.85;0;0;100;100;100;100;99.87;99.61;96.17;92.85;0;0;100.00;100.00;100.00;100;100;100;100;97.77;93.40;53.29;22.53;92.85;92.85;92.85;92.85;92.85;92.85;92.85;92.85;0;0;0;0;0;0
"09676131";100;100;99;97.05;95.01;94.56;84.27;36.29;0;0;99.19;99.19;98;97.05;95.01;94.56;84.27;36.29;0;0;79.62;79.62;79.42;99.19;99.19;98;95.71;94.35;93.89;84.27;36.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09676132";100;100;100;100;99.75;99.56;98.47;98.04;96.06;1.07;100;100;100;100;99.75;99.56;98.47;98.04;96.06;1.07;100.00;100.00;100.00;100;100;100;99.48;98.51;97.53;93.02;64.50;96.06;96.06;96.06;96.06;96.06;96.06;96.06;96.06;96.06;0;1.07;1.07;1.07;1.07
"09676133";100;100;100;100;96.71;95.52;88.20;74.59;3.24;3.24;100;100;100;100;96.71;95.52;88.20;74.59;3.24;3.24;100.00;100.00;97.86;100;100;100;100;96.04;94.84;86.52;66.33;57;57;57;57;57;57;56.10;56.10;0;0;3.24;3.24;3.24;3.24
"09676134";100;100;100;99.29;99.27;98.62;97.06;95.83;3.23;3.23;100;100;100;99.29;99.27;98.62;97.06;95.83;3.23;3.23;100.00;99.18;98.75;100;100;99.22;96.40;96.05;94.38;76.14;37.97;92.87;92.87;92.87;92.87;92.87;92.87;92.87;92.87;0;0;3.23;3.23;3.23;3.23
"09676135";100;100;100;100;88.32;83;75.16;64.22;0;0;100;100;100;100;88.32;83;75.16;64.22;0;0;100.00;99.69;99.69;100;100;100;100;87;64;40.15;10;63.60;63.60;63.60;63.60;63.60;63.60;63.60;63.60;0;0;0;0;0;0
"09676136";100;100;100;99.16;97.77;97;85.07;43.21;1.47;0;99.26;99.26;99.14;99.14;97.77;97;85.07;43.21;1.47;0;100.00;100.00;100.00;98.45;98.30;98.10;98.10;97.33;96.50;84.99;42.03;62;62;62;62;32.56;3.34;3.34;3.34;1.47;0;0;0;0;0
"09676139";100;100;100;99.30;98.90;98.68;97.27;94.49;84;0.23;100;100;99.50;99.30;98.90;98.68;97.27;94.49;84;0.23;95.43;95.34;95.32;100;100;99.02;98.46;97.93;97.61;90.78;72.20;84;84;84;84;84;84;84;84;84;0;0.23;0.23;0.23;0.23
"09676140";100;100;100;100;98.69;98.47;94.31;86.48;0.78;0.78;100;100;100;100;98.69;98.47;94.31;86.48;0.78;0.78;100.00;100.00;100.00;100;100;100;100;92;91;80;69;55.07;55.07;55.07;55.07;55.07;55.07;55.07;55.07;0;0;0.78;0.78;0.78;0.78
"09676141";100;100;100;99;96.50;95.49;73.13;0;0;0;100;100;100;99;96.50;95.49;73.13;0;0;0;100.00;100.00;100.00;100;100;100;99;96.50;95.49;73.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09676143";100;100;100;100;80;63;45.10;18;0;0;100;100;100;100;80;63;45.10;18;0;0;86.25;82.68;69.46;100;100;100;100;80;63;45.10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09676144";100;100;100;100;98.80;97.87;93.51;76.57;71.25;71.25;100;100;100;100;98.80;97.87;93.51;76.57;71.25;71.25;100.00;100.00;99.71;100;100;100;100;93.66;88.27;63.39;25.01;70.02;70.02;70.02;70.02;70.02;70.02;70.02;70.02;70.02;70.02;1.25;1.25;1.25;1.25
"09676145";100;100;100;99;99;93;81.66;80.02;0;0;100;100;99;99;99;93;81.66;80.02;0;0;100.00;100.00;99.93;100;100;99;99;90;69;31.49;25.41;73.30;73.30;73.30;73.30;73.30;73.30;73.30;73.30;0;0;0;0;0;0
"09676151";100;100;100;100;92.77;81.98;77.01;28.23;8.33;8.33;100;100;100;100;92.77;81.98;77.01;28.23;8.33;8.33;100.00;98.50;66.67;100;100;100;100;92.77;81.98;77.01;28.23;0;0;0;0;0;0;0;0;0;0;8.33;8.33;8.33;8.33
"09676153";100;100;100;99.67;98.08;90.24;65.43;0;0;0;99.99;99.99;99.99;99.67;98.08;90.24;65.43;0;0;0;19.12;19.12;19.12;99.99;99.99;99.99;99.67;98.08;90.24;65.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09676156";100;100;100;100;98.11;97.60;95.58;81.19;81.19;0;100;100;100;100;98.11;97.60;95.58;81.19;81.19;0;96.58;94.68;94.18;100;100;100;100;95;82.21;72.43;18.80;81.19;81.19;81.19;81.19;81.19;81.19;81.19;81.19;81.19;0;0;0;0;0
"09676158";100;100;100;98.60;97.77;97.55;76.04;0.45;0.31;0;100;100;100;98.60;97.77;97.55;76.04;0.45;0.31;0;100.00;99.07;84.65;100;100;100;98.60;97.77;97.55;76.04;0.14;39;39;39;39;7.43;0.31;0.31;0.31;0.31;0;0;0;0;0
"09676160";100;100;100;100;95.84;94.85;83.24;65.85;42.04;42.04;100;100;100;100;95.84;94.85;83.24;65.85;42.04;42.04;100.00;98.45;97.23;100;100;100;100;95;92.84;73.10;55.11;41.38;41.38;41.38;41.38;41.38;41.38;41.38;41.38;41.38;41.38;1;1;1;1
"09676165";100;100;100;100;95.08;71.26;43.12;11;1;1;100;100;100;100;95.08;71.26;43.12;11;1;1;97.32;97.32;97.32;100;100;100;100;95.08;71.26;43.12;11;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"09676169";100;100;100;100;100;98;89.84;89.84;2.20;2.20;100;100;100;100;100;98;89.84;89.84;2.20;2.20;100.00;100.00;90.72;100;100;100;99;99;91;2.21;2.20;89.44;89.44;89.44;89.44;89.44;89.44;89.44;89.44;0;0;2.20;2.20;2.20;2.20
"09676452";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677114";100;100;100;93.21;88.74;81.52;20.75;11.79;0.03;0.03;99;99;99;93.21;88.74;81.52;20.75;11.79;0.03;0.03;96.92;96.92;89.62;99;99;99;81;72;64;20.73;11.76;0;0;0;0;0;0;0;0;0;0;0.03;0.03;0.03;0.03
"09677116";99;96;96;95;92;92;27;27;27;27;98;95;95;95;92;92;27;27;27;27;95.42;95.42;95.42;98;95;95;95;92;92;0;0;0;0;0;0;0;0;0;0;0;0;27;27;27;27
"09677119";100;100;99.73;98.76;97.53;97.11;74.26;38.84;0;0;100;100;99.30;98.76;97.53;97.11;74.26;38.84;0;0;89.43;89.43;89.43;100;100;99.30;98.76;97.53;97.11;74.26;38.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677120";100;100;100;97.27;97;96.39;83.53;21.78;0;0;100;100;100;97.27;97;96.39;83.53;21.78;0;0;100.00;100.00;99.86;100;100;100;97.27;97;96.39;83.53;21.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677122";100;100;100;99;99;99;31.37;23.53;0;0;100;100;100;99;99;99;31.37;23.53;0;0;99.83;99.83;99.83;100;100;100;99;99;99;31.37;23.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677125";100;100;100;100;99.15;87.67;85.52;79.70;67.58;67.58;100;100;100;100;99.15;87.67;85.52;79.70;67.58;67.58;100.00;100.00;86.81;100;100;100;100;98.31;79.58;57.12;25.28;70.06;70.06;70.06;70.06;70.06;70.06;70.06;70.06;66.67;66.67;1;1;1;1
"09677126";100;100;100;98;97.25;96.80;74.20;3.83;3.83;3.83;100;100;99;98;97.25;96.80;74.20;3.83;3.83;3.83;98.88;98.88;98.88;100;100;99;98;97.25;96.80;74.20;3.83;0;0;0;0;0;0;0;0;0;0;3.83;3.83;3.83;3.83
"09677127";100;100;100;98.65;97.72;85.08;67.00;35.64;35.64;35.64;99.40;99.40;98.84;98.65;97.72;85.08;67.00;35.64;35.64;35.64;93.39;93.39;93.39;99.40;99.40;98.83;98.60;96.48;64.93;47.61;0.68;35.64;35.64;35.64;35.64;35.64;35.64;35.64;35.64;35.64;35.64;1;1;1;1
"09677128";98;98;98;98;84;71;6.17;6.17;6.17;6.17;98;98;98;98;84;71;6.17;6.17;6.17;6.17;31.65;31.65;31.65;98;98;98;98;84;71;0;0;0;0;0;0;0;0;0;0;0;0;6.17;6.17;6.17;6.17
"09677129";100;100;100;100;96.83;93.84;65.29;24.46;0;0;100;100;100;100;96.83;93.84;65.29;24.46;0;0;93.20;93.20;93.20;100;100;100;100;96.83;93.84;65.29;24.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677131";100;100;100;99;96.20;87;70.68;64.65;62.26;62.26;100;99;99;99;96.20;87;70.68;64.65;62.26;62.26;98.91;98.91;98.87;100;98;96;94;86;73;47.67;10.92;61.00;61.00;61.00;61.00;61.00;61.00;61.00;61.00;61.00;61.00;1.72;1.72;1.72;1.72
"09677132";100;100;100;94;92;86.82;80.41;57;57;57;100;100;98.39;94;92;86.82;80.41;57;57;57;100.00;100.00;81.25;100;100;98.39;94;92;84;69.38;37.36;0;0;0;0;0;0;0;0;0;0;57;57;57;57
"09677133";100;100;100;97;91.90;89.43;67.29;19;0;0;98.71;98.71;98.21;97;91.90;89.43;67.29;19;0;0;79.26;79.26;79.26;98;98;98;97;87;75.77;67.29;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677135";100;100;100;99.36;98.56;97.70;76.37;0.23;0.23;0.23;100;100;100;99.36;98.56;97.70;76.37;0.23;0.23;0.23;86.05;86.05;86.05;99.52;99.52;99.52;99.36;98.56;97.70;76.37;0.23;0;0;0;0;0;0;0;0;0;0;0.23;0.23;0.23;0.23
"09677137";100;100;98.82;96;95;89;52.07;37.08;37;0;99.48;99;98.62;96;95;89;52.07;37.08;37;0;90.97;90.97;90.80;99.48;99;95;78;78;71;45.00;6.88;37;37;37;37;37;37;37;37;37;0;0;0;0;0
"09677142";100;100;100;99.44;99.44;97.83;80.72;40.25;26.00;24;99.44;99.44;99.44;99.44;99.44;97.83;80.72;40.25;26.00;24;100.00;100.00;100.00;98.90;98.90;98.90;98.90;98.90;97.30;78.08;25;64;64;64;64;16.25;16.25;16.25;16.25;3;0;24;24;24;24
"09677146";100;100;100;100;96.15;72;56.84;15.84;0;0;100;100;100;100;96.15;72;56.84;15.84;0;0;63.67;62.50;56.00;100;100;100;100;96.15;72;56.84;15.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677148";100;100;100;95.41;92.58;92.16;89.69;82.86;76.34;76.34;100;100;99.29;95.41;92.58;92.16;89.69;82.86;76.34;76.34;99.62;98.42;94.81;99;99;98;95;91.06;84.36;67.86;28.49;76.34;76.34;76.34;76.34;76.34;76.34;76.34;76.34;76.34;76.34;0;0;0;0
"09677149";100;100;100;100;88;88;3;3;3;3;100;100;100;100;88;88;3;3;3;3;99.73;99.73;99.73;100;100;100;100;88;88;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"09677151";100;100;100;97.24;96.52;92;67.38;51.53;45.21;0;100;100;99;97.24;96.52;92;67.38;51.53;45.21;0;100.00;100.00;100.00;100;100;97;96;95;88;59.57;23.53;45.21;45.21;45.21;45.21;45.21;45.21;45.21;45.21;45.21;0;0;0;0;0
"09677154";100;100;100;98.20;97.36;95;75.83;10.46;0.22;0.22;100;100;100;98.20;97.36;95;75.83;10.46;0.22;0.22;100.00;100.00;100.00;100;100;100;98.15;97.29;95;75.61;10.24;0.22;0.22;0.22;0.22;0.22;0.22;0.22;0.22;0.22;0.22;0;0;0;0
"09677155";100;100;100;98.46;96.41;94.38;80.55;60.40;56.80;56.80;100;100;99.36;98.46;96.41;94.38;80.55;60.40;56.80;56.80;99.37;99.37;99.16;100;100;99;98;94.64;90.50;67.88;19.55;56.80;56.80;56.80;56.80;56.80;56.80;56.80;56.80;56.80;56.80;0.48;0.48;0.48;0.48
"09677157";100;100;100;99.30;99;92.38;83.91;76.23;60.46;60.46;100;100;100;99.30;99;92.38;83.91;76.23;60.46;60.46;99.52;99.52;99.50;100;100;100;99;88.38;76;55.77;16.21;70.61;70.61;70.61;70.61;70.61;70.61;70.61;70.61;60.20;60.20;1.01;1.01;1.01;1.01
"09677159";100;100;100;100;91.55;90.42;57.06;38.01;0;0;100;100;100;100;91.55;90.42;57.06;38.01;0;0;100.00;100.00;100.00;100;100;100;100;89;79;57.06;38.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677164";100;100;100;99.48;99;97.87;79.61;0;0;0;100;100;100;99.48;99;97.87;79.61;0;0;0;100.00;100.00;100.00;100;100;100;99.48;99;97.87;79.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677165";100;100;100;100;99.61;98.17;68.90;14.73;1;1;100;100;100;100;99.61;98.17;68.90;14.73;1;1;100.00;100.00;100.00;100;100;100;100;99.61;98.17;68.90;14.73;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"09677166";100;100;100;100;98.35;96.71;64.88;9.99;0;0;100;100;100;100;98.35;96.71;64.88;9.99;0;0;100.00;100.00;100.00;100;100;100;100;98.35;96.71;64.88;9.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677169";100;100;100;100;92;91;5;5;5;5;100;100;100;100;92;91;5;5;5;5;98.83;98.83;98.83;100;100;100;100;92;91;0.53;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5
"09677170";100;100;100;100;98.45;90.92;78.91;31.71;0;0;100;100;100;100;98.45;90.92;78.91;31.71;0;0;100.00;100.00;100.00;100;100;100;100;98.45;90.92;78.91;31.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677172";100;100;100;100;100;98;93.87;48;0;0;100;100;100;100;100;98;93.87;48;0;0;100.00;100.00;100.00;100;100;100;100;100;98;93.87;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677175";100;100;100;100;99.43;97.31;88.45;59.00;0.89;0.39;100;100;100;100;99.43;97.31;88.45;59.00;0.89;0.39;100.00;100.00;100.00;100;100;100;100;98.89;97.15;88.30;58.58;70;70;70;70;31.15;1;1;1;0.50;0;0.39;0.39;0.39;0.39
"09677177";100;100;100;99;98;97.54;85.63;47.12;0;0;100;100;100;99;98;97.54;85.63;47.12;0;0;97.93;97.93;97.93;100;100;100;99;98;97.54;85.63;47.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677178";100;100;100;98.36;97.72;97.07;69.04;0;0;0;100;100;100;98.36;97.72;97.07;69.04;0;0;0;100.00;100.00;66.01;100;100;100;98.36;97.72;97.07;69.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677181";100;100;100;99;97.11;97;82.44;0;0;0;100;100;99;99;97.11;97;82.44;0;0;0;100.00;100.00;100.00;100;100;99;99;97.11;97;82.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677182";100;100;99.40;99.12;98.66;82.82;52.60;0;0;0;100;100;99.40;99.12;98.66;82.82;52.60;0;0;0;41.95;41.95;29.17;100;100;99.40;99.12;98.66;82.82;52.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677186";100;100;100;99;96.11;92.03;60.18;25.45;3;3;100;100;100;99;96.11;92.03;60.18;25.45;3;3;84.52;84.52;83.98;100;100;100;99;96.11;92.03;60.18;25.45;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"09677189";100;100;100;99.56;96.70;96.50;92.35;62.84;5.88;5.88;100;100;100;99.56;96.70;96.50;92.35;62.84;5.88;5.88;100.00;100.00;100.00;100;100;100;99.56;96.70;96.50;92.35;62.84;0;0;0;0;0;0;0;0;0;0;5.88;5.88;5.88;5.88
"09677193";100;100;100;97.55;94.41;86.80;73.52;11.55;2;2;100;100;99.51;97.55;94.41;86.80;73.52;11.55;2;2;99.65;99.65;99.65;100;100;99.51;97.55;94.41;86.80;73.52;11.55;0;0;0;0;0;0;0;0;0;0;2;2;2;2
"09677200";100;100;100;99.18;99;93.35;83.14;25.52;0;0;99.18;99.18;99.18;99.18;99;93.35;83.14;25.52;0;0;97.24;97.24;97.24;99.18;99.18;99.18;99.18;99;93.35;83.14;25.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677203";100;100;100;98.27;88.13;86.44;71.99;46.46;1;0;100;100;99.29;98.27;88.13;86.44;71.99;46.46;1;0;96.21;96.21;96.18;100;100;99.18;97.66;86.51;84.38;67.97;39.39;45;45;45;45;11.30;11.30;11.30;11.30;1;0;0;0;0;0
"09677452";63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.40;63.40;63.40;63.40
"09677453";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677454";100;100;100;100;100;87;65.00;50;50;50;100;100;100;100;100;87;65.00;50;50;50;70.00;70.00;50.00;83;69.99;69.99;69.99;69.99;65.00;65.00;40.00;0;0;0;0;0;0;0;0;0;0;50;50;50;50
"09677455";100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677456";57;57;42;7;7;7;0;0;0;0;29;29;14;7;7;7;0;0;0;0;0.00;0.00;0.00;29;29;14;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677461";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09677463";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09678115";100;100;100;100;98.61;97.18;91.23;88.07;87.55;0;100;100;100;99.33;98.61;97.18;91.23;88.07;87.55;0;100.00;100.00;96.70;100;100;100;99;89.44;79.35;68.16;41.38;87.55;87.55;87.55;87.55;87.55;87.55;87.55;87.55;87.55;0;0;0;0;0
"09678122";100;100;100;100;98.06;87.59;49.01;12.90;1.73;1.73;100;100;100;100;98.06;87.59;49.01;12.90;1.73;1.73;59.30;44.38;41.28;100;100;100;100;98.06;87.59;49.01;12.90;0;0;0;0;0;0;0;0;0;0;1.73;1.73;1.73;1.73
"09678123";100;100;100;99.30;97.90;95.24;89.53;79.92;77.09;0.14;100;100;100;99.30;97.90;95.24;89.53;79.92;77.09;0.14;95.62;95.48;84.15;100;100;99.27;99;95.44;88.92;63.72;31;76.95;76.95;76.95;76.95;76.95;76.95;76.95;76.95;76.95;0;0.14;0.14;0.14;0.14
"09678124";100;100;100;99;96.41;71.78;51.86;31.87;5;5;99.46;99.42;99;97.53;96.41;71.78;51.86;31.87;5;5;98.68;76.35;73.18;99.46;99.42;97;94;90;61.23;51.86;31.87;0;0;0;0;0;0;0;0;0;0;5;5;5;5
"09678128";100;100;100;97.02;95.19;90.94;82.04;62.89;62.53;7.09;100;100;100;97.02;95.19;90.94;82.04;62.89;62.53;7.09;100.00;100.00;100.00;100;100;100;92;84.21;71.09;42.81;7.74;57.64;57.64;57.64;57.64;57.64;57.64;57.64;57.64;57.64;0;7.09;7.09;7.09;7.09
"09678130";100;100;100;100;99.48;99.21;91.85;78.35;78.35;0;100;100;100;99.48;99.48;99.21;91.85;78.35;78.35;0;63.32;52.51;50.66;100;100;100;99;99;98.45;71.62;0;78.35;78.35;78.35;78.35;78.35;78.35;78.35;78.35;78.35;0;0;0;0;0
"09678132";100;100;100;100;99;98;90.39;88.65;87.81;4;100;100;100;100;99;98;90.39;88.65;87.81;4;100.00;100.00;99.04;100;100;100;100;95;66.33;53.66;23.70;93;93;93;93;93;93;86.21;86.21;86.21;0;4;4;4;4
"09678134";100;100;100;99.13;99;99;96.80;94.67;93.76;2;100;100;100;99;99;99;96.80;94.67;93.76;2;100.00;100.00;100.00;100;100;100;94.53;94.43;94.10;81.23;37.41;95;95;95;95;95;95;93.53;93.53;93.53;0;2;2;2;2
"09678135";100;100;100;100;99.41;99.41;99.28;97.48;97.43;3.51;100;100;100;99.46;99.41;99.41;99.28;97.48;97.43;3.51;100.00;99.97;91.86;100;100;99;97;96.26;95.79;88.74;60.85;97;97;97;97;97;97;95.82;95.82;95.82;0;3.51;3.51;3.51;3.51
"09678136";100;100;100;100;99.36;98.03;95.31;94.51;94.51;2.09;100;100;100;100;99.36;98.03;95.31;94.51;94.51;2.09;100.00;100.00;100.00;100;100;100;100;96.85;92.07;46.48;2.54;94.51;94.51;94.51;94.51;94.51;94.51;94.51;94.51;94.51;0;2.09;2.09;2.09;2.09
