"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_200_16";"verf_200_30";"verf_200_50";"verf_200_100";"verf_200_200";"verf_200_400";"verf_200_1000";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_plc_1";"verf_plc_2";"verf_plc_6";"verf_plc_16";"verf_plc_30";"verf_plc_50";"verf_plc_100";"verf_plc_200";"verf_plc_400";"verf_plc_1000";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6";"verf_wlan_1";"verf_wlan_2";"verf_wlan_6";"verf_wlan_16";"verf_wlan_30";"verf_wlan_50";"verf_wlan_100";"verf_wlan_200";"verf_wlan_400";"verf_wlan_1000";"verf_wimax_1";"verf_wimax_2";"verf_wimax_6";"verf_wimax_16";"verf_wimax_30";"verf_wimax_50";"verf_wimax_100";"verf_wimax_200";"verf_wimax_400";"verf_wimax_1000"
"13074";91.72;90.58;81.14;67.51;64.13;59.99;42.05;41.27;33.59;5.23;98.06;97.56;95.12;1.55;0.00;0.00;0.00;0.00;0.00;0.00;99.68;99.56;98.76;67.53;64.13;59.99;42.05;41.27;33.59;5.23;89.61;88.34;78.03;61.86;57.42;51.80;21.19;21.19;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;34.84;34.84;34.84;34.84;34.84;34.84;34.32;34.32;32.16;3.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.76;39.07;97.16;97.16;96.38;6.17;3.79;3.76;1.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075";95.98;95.35;90.01;79.02;74.82;70.85;52.42;52.16;31.58;31.58;96.77;96.62;94.49;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.67;99.53;98.41;79.09;74.82;70.85;52.42;52.16;31.58;31.58;95.56;94.77;87.78;68.21;60.85;52.17;14.59;14.59;18.71;18.71;18.71;18.71;18.71;18.71;18.71;18.71;18.71;18.71;55.32;55.32;55.32;55.32;54.42;54.42;44.54;44.54;27.17;27.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83.33;50.28;96.45;96.45;95.32;0.63;0.63;0.52;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.59;0.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13076";89.19;88.19;83.06;69.86;66.69;63.11;43.25;42.98;39.84;13.78;97.32;97.15;94.36;1.19;0.00;0.00;0.00;0.00;0.00;0.00;99.62;99.51;98.58;70.05;66.69;63.11;43.25;42.98;39.84;13.78;84.91;83.32;75.47;58.77;54.22;49.33;8.85;8.85;13.49;13.49;13.49;13.49;13.49;13.49;13.49;13.49;13.49;13.49;27.09;27.09;27.09;27.09;27.09;27.09;26.79;26.79;26.79;0.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.55;40.34;96.82;96.82;95.61;3.75;2.67;1.44;0.06;0.00;0.00;0.00;0.00;0.00;0.00;2.73;2.73;1.43;1.13;0.00;0.00;0.00;0.00;0.00;0.00
"14511";99.00;99.00;97.00;93.00;89.00;88.00;85.00;78.00;65.00;36.00;100.00;100.00;100.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;93.00;89.00;88.00;85.00;78.00;65.00;36.00;98.00;96.00;88.00;70.00;65.00;64.00;60.00;38.00;36.00;36.00;36.00;36.00;36.00;36.00;36.00;36.00;36.00;36.00;70.00;70.00;70.00;70.00;69.00;69.00;69.00;69.00;65.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;38.00;100.00;100.00;100.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"14521";94.10;92.94;86.85;74.82;70.32;67.38;29.38;25.19;16.15;13.77;98.11;96.77;95.38;1.03;0.00;0.00;0.00;0.00;0.00;0.00;99.86;99.70;98.95;75.24;70.32;67.38;29.38;25.19;16.15;13.77;89.58;87.92;78.81;60.29;49.10;46.03;14.92;9.63;11.35;11.35;11.35;11.35;11.35;11.35;11.35;11.35;11.35;11.35;42.15;42.15;42.15;41.58;40.21;38.26;6.89;6.89;5.03;2.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.37;41.18;96.70;96.70;96.22;1.03;1.03;1.03;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"14522";91.21;90.04;84.18;70.17;62.76;58.84;30.23;23.69;14.67;1.90;99.42;99.28;97.86;7.90;0.25;0.00;0.00;0.00;0.00;0.00;99.99;99.97;99.63;72.88;62.86;58.84;30.23;23.69;14.67;1.90;88.48;87.15;78.53;56.67;41.98;37.27;13.93;7.01;1.88;1.88;1.88;1.88;1.88;1.88;1.88;1.88;1.88;1.88;32.57;32.56;32.56;31.08;31.08;31.02;16.94;16.94;12.95;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.80;38.35;98.85;98.85;98.17;10.56;10.56;9.59;3.11;0.25;0.00;0.00;0.00;0.00;0.00;8.33;8.33;8.33;4.74;0.00;0.00;0.00;0.00;0.00;0.00
"14523";94.02;94.00;90.97;79.48;69.37;65.75;44.51;41.59;35.83;2.12;98.99;98.48;96.72;2.22;2.22;1.39;0.00;0.00;0.00;0.00;99.98;99.98;99.79;81.02;70.95;66.83;44.51;41.59;35.83;2.12;93.71;93.59;90.44;75.14;59.44;53.62;8.23;7.79;2.12;2.12;2.12;2.12;2.12;2.12;2.12;2.12;2.12;2.12;39.14;39.14;39.14;39.14;38.87;38.87;38.87;35.95;34.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.54;41.11;98.39;98.39;97.76;2.18;2.18;2.18;2.18;2.18;1.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"14524";98.26;97.21;93.94;86.57;80.57;77.72;47.80;42.41;31.69;7.92;99.62;99.46;97.32;3.30;0.00;0.00;0.00;0.00;0.00;0.00;99.88;99.82;99.67;87.61;80.57;77.72;47.80;42.41;31.69;7.92;97.74;97.18;92.33;80.26;69.10;65.32;18.89;9.10;7.80;7.80;7.80;7.80;7.80;7.80;7.80;7.80;7.80;7.80;42.19;42.19;42.06;41.68;41.48;41.48;30.51;30.51;24.31;0.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.89;41.36;99.43;99.43;98.63;6.52;6.52;6.52;3.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"14612";99.00;99.00;99.00;98.00;97.00;95.00;83.00;83.00;72.00;66.00;100.00;100.00;100.00;41.00;5.00;5.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;95.00;83.00;83.00;72.00;66.00;99.00;99.00;98.00;97.00;94.00;87.00;52.00;52.00;11.00;11.00;11.00;11.00;10.00;10.00;10.00;10.00;10.00;10.00;75.00;75.00;75.00;75.00;75.00;75.00;72.00;72.00;72.00;66.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;41.00;100.00;100.00;100.00;38.00;38.00;34.00;34.00;5.00;5.00;0.00;0.00;0.00;0.00;7.00;7.00;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00
"14625";97.44;96.83;92.81;81.23;75.23;68.24;32.74;32.74;21.50;10.17;98.89;98.43;96.67;5.86;0.03;0.00;0.00;0.00;0.00;0.00;99.98;99.97;99.90;82.17;75.23;68.24;32.74;32.74;21.50;10.17;97.21;96.50;91.60;76.48;65.29;56.19;9.44;9.44;2.88;2.88;2.88;2.88;2.88;2.88;2.88;2.88;2.88;2.88;34.65;34.65;34.64;34.64;30.66;30.30;26.87;26.87;18.62;7.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.41;33.25;98.37;98.37;97.60;6.05;6.05;6.05;5.83;0.03;0.00;0.00;0.00;0.00;0.00;0.06;0.06;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"14626";93.08;92.10;86.04;76.84;74.30;69.34;38.88;38.88;27.78;17.15;95.88;93.81;85.29;7.23;6.04;0.00;0.00;0.00;0.00;0.00;99.76;99.67;98.58;78.42;75.10;69.34;38.88;38.88;27.78;17.15;91.91;90.87;84.05;68.91;64.62;58.54;13.56;13.56;3.66;3.66;3.66;3.66;3.66;3.66;3.66;3.66;3.66;3.66;37.91;37.91;37.91;37.91;37.91;37.17;35.58;35.58;27.75;17.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.22;36.16;92.16;92.16;87.07;9.31;9.31;8.45;7.19;6.04;0.00;0.00;0.00;0.00;0.00;0.19;0.19;0.19;0.19;0.00;0.00;0.00;0.00;0.00;0.00
"14627";90.19;88.70;83.75;80.18;78.16;74.96;41.73;41.73;23.22;18.99;99.94;99.94;99.70;71.00;0.04;0.00;0.00;0.00;0.00;0.00;99.98;99.98;99.98;92.38;78.16;74.96;41.73;41.73;23.22;18.99;89.30;87.45;80.35;74.30;70.40;66.67;19.61;19.61;1.28;1.28;1.28;1.28;1.28;1.28;1.28;1.28;1.28;1.28;37.59;37.59;37.59;37.20;37.20;37.20;35.12;35.12;22.29;17.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.09;43.13;98.71;98.71;97.99;23.26;23.26;22.81;20.53;0.04;0.00;0.00;0.00;0.00;0.00;92.85;92.85;92.85;68.89;0.00;0.00;0.00;0.00;0.00;0.00
"14628";94.99;94.12;90.45;82.90;78.88;73.42;41.40;40.76;32.96;31.60;97.93;97.86;95.96;36.14;2.50;0.28;0.00;0.00;0.00;0.00;99.64;99.57;99.03;85.55;79.20;73.46;41.40;40.76;32.96;31.60;94.51;93.09;88.30;79.17;71.38;64.26;14.50;14.50;14.49;14.49;14.49;14.49;14.49;14.49;14.49;14.49;14.49;14.49;29.71;29.71;29.71;29.18;29.18;29.06;29.04;29.04;26.74;17.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.98;34.97;97.26;97.26;96.63;37.82;37.45;36.44;36.10;2.50;0.28;0.00;0.00;0.00;0.00;2.79;2.79;2.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"14713";100.00;100.00;99.00;99.00;97.00;96.00;88.00;88.00;78.00;74.00;100.00;100.00;100.00;27.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;96.00;88.00;88.00;78.00;74.00;100.00;99.00;98.00;97.00;93.00;87.00;69.00;69.00;7.00;7.00;7.00;7.00;7.00;7.00;7.00;7.00;7.00;7.00;82.00;82.00;82.00;82.00;82.00;82.00;80.00;80.00;78.00;74.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;50.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;39.00;39.00;39.00;27.00;0.00;0.00;0.00;0.00;0.00;0.00
"14729";93.33;91.68;85.97;74.67;72.36;68.77;32.27;31.91;25.04;16.56;99.63;99.55;98.31;17.98;3.23;0.00;0.00;0.00;0.00;0.00;99.97;99.93;99.34;78.20;72.91;68.77;32.27;31.91;25.04;16.56;92.73;90.68;83.45;69.81;63.38;58.21;14.42;13.68;3.48;3.48;3.48;3.48;3.48;3.48;3.48;3.48;3.48;3.48;26.78;26.78;26.78;26.78;26.75;26.75;24.86;24.67;23.84;14.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.06;44.31;98.70;98.70;98.05;20.64;20.29;15.96;7.20;3.23;0.00;0.00;0.00;0.00;0.00;34.19;34.19;34.19;12.60;0.00;0.00;0.00;0.00;0.00;0.00
"14730";93.56;92.52;87.72;75.29;68.97;64.37;39.07;34.21;20.68;18.79;97.72;97.60;96.54;12.56;0.00;0.00;0.00;0.00;0.00;0.00;99.64;99.51;98.56;77.45;68.97;64.37;39.07;34.21;20.68;18.79;93.15;92.28;86.99;71.36;65.07;60.10;20.06;15.50;9.37;9.37;9.37;9.37;9.37;9.37;9.37;9.37;9.37;9.37;28.43;28.43;28.43;28.43;28.12;28.12;23.45;23.45;12.01;10.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;77.84;42.23;96.05;96.05;95.36;2.68;2.59;1.44;0.07;0.00;0.00;0.00;0.00;0.00;0.00;48.64;48.64;48.64;12.50;0.00;0.00;0.00;0.00;0.00;0.00
"15001";99.00;97.00;95.00;92.00;81.00;81.00;67.00;67.00;33.00;0.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;92.00;81.00;81.00;67.00;67.00;33.00;0.00;99.00;97.00;94.00;89.00;71.00;68.00;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;67.00;67.00;67.00;67.00;67.00;67.00;67.00;67.00;33.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;43.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"15002";98.00;97.00;92.00;87.00;81.00;80.00;70.00;67.00;45.00;30.00;100.00;100.00;100.00;53.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;96.00;81.00;80.00;70.00;67.00;45.00;30.00;94.00;91.00;75.00;58.00;50.00;48.00;29.00;29.00;30.00;30.00;30.00;30.00;30.00;30.00;30.00;30.00;30.00;30.00;62.00;62.00;62.00;62.00;62.00;62.00;59.00;59.00;44.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;45.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53.00;53.00;53.00;53.00;0.00;0.00;0.00;0.00;0.00;0.00
"15003";99.00;99.00;99.00;96.00;90.00;88.00;68.00;67.00;16.00;15.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;96.00;90.00;88.00;68.00;67.00;16.00;15.00;99.00;99.00;98.00;93.00;86.00;82.00;40.00;39.00;15.00;15.00;15.00;15.00;15.00;15.00;15.00;15.00;15.00;15.00;50.00;50.00;50.00;50.00;50.00;50.00;44.00;44.00;16.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;47.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"15081";87.54;86.64;82.90;71.82;69.64;67.02;35.74;35.74;0.30;0.00;95.53;95.44;93.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.07;98.99;97.36;71.82;69.64;67.02;35.74;35.74;0.30;0.00;87.54;86.64;82.63;69.21;65.31;61.79;6.34;6.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.71;30.71;30.71;30.71;30.71;30.71;30.71;30.71;0.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;65.27;32.45;95.21;95.21;93.95;4.49;4.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.49;4.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"15082";92.16;90.13;78.77;60.29;57.97;55.87;37.13;36.38;28.17;1.46;99.77;99.77;99.24;33.06;0.00;0.00;0.00;0.00;0.00;0.00;99.90;99.90;99.57;74.39;57.97;55.87;37.13;36.38;28.17;1.46;91.68;89.55;72.74;45.10;40.52;37.42;5.56;5.18;1.46;1.46;1.46;1.46;1.46;1.46;1.46;1.46;1.46;1.46;35.25;35.25;35.25;35.25;35.25;35.25;33.41;33.07;27.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.07;40.03;98.87;98.87;98.33;4.80;4.69;2.87;0.82;0.00;0.00;0.00;0.00;0.00;0.00;36.87;36.87;36.87;32.29;0.00;0.00;0.00;0.00;0.00;0.00
"15083";91.07;90.12;81.96;68.70;65.99;60.11;27.51;18.21;5.90;0.21;97.23;97.02;94.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.61;99.44;98.84;68.70;65.99;60.11;27.51;18.21;5.90;0.21;90.81;89.88;81.22;65.45;62.66;56.96;16.77;7.47;0.21;0.21;0.21;0.21;0.21;0.21;0.21;0.21;0.21;0.21;14.29;14.29;14.29;14.29;14.29;14.29;13.99;13.99;5.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;77.31;37.32;96.86;96.86;95.76;1.18;1.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"15084";92.97;91.64;82.75;63.30;59.90;56.91;37.07;36.93;34.12;0.72;98.81;98.81;97.74;14.26;0.00;0.00;0.00;0.00;0.00;0.00;99.79;99.79;99.21;67.29;59.90;56.91;37.07;36.93;34.12;0.72;92.10;90.76;79.15;57.37;49.62;46.52;9.70;9.56;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;34.98;34.98;34.98;34.98;34.98;34.98;34.81;34.81;33.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.76;33.64;98.70;98.70;98.18;0.58;0.53;0.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.17;23.17;23.17;14.26;0.00;0.00;0.00;0.00;0.00;0.00
"15085";98.19;97.59;93.41;81.42;78.04;70.92;44.03;42.49;11.88;0.12;97.62;97.52;96.10;37.49;0.00;0.00;0.00;0.00;0.00;0.00;99.90;99.90;99.58;83.02;78.04;70.92;44.03;42.49;11.88;0.12;98.19;97.59;92.99;80.42;75.89;66.27;13.53;13.49;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;40.45;40.45;40.35;40.35;40.35;40.35;38.93;37.33;11.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;77.77;39.25;97.09;97.09;96.28;37.42;37.42;37.42;37.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"15086";86.61;85.25;75.95;61.84;57.39;50.34;30.02;14.28;9.24;0.00;98.26;98.12;96.30;5.02;0.00;0.00;0.00;0.00;0.00;0.00;99.63;99.42;98.75;64.73;57.39;50.34;30.02;14.28;9.24;0.00;86.35;84.82;74.51;54.11;46.30;38.65;11.68;5.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.88;19.88;19.88;19.88;19.88;19.88;19.88;9.77;9.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.76;40.45;97.73;97.73;97.11;3.34;3.20;2.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.78;7.78;7.78;5.02;0.00;0.00;0.00;0.00;0.00;0.00
"15087";97.91;96.26;86.91;71.61;62.94;58.34;29.09;29.09;8.99;1.01;96.99;96.95;94.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.95;99.88;99.39;71.61;62.94;58.34;29.09;29.09;8.99;1.01;97.91;96.26;86.51;68.38;53.63;47.39;7.26;7.26;0.80;0.80;0.80;0.80;0.80;0.80;0.80;0.80;0.80;0.80;24.77;24.77;24.77;24.77;24.77;24.77;24.66;24.66;8.19;0.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.98;32.97;96.34;96.34;95.85;1.18;1.18;1.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"15088";94.82;92.84;87.57;78.82;75.27;69.24;35.55;34.42;14.53;4.43;99.47;99.46;98.63;35.47;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;91.37;75.27;69.24;35.55;34.42;14.53;4.43;93.68;91.79;85.52;74.90;70.57;63.06;14.47;13.55;4.43;4.43;4.43;4.43;4.43;4.43;4.43;4.43;4.43;4.43;24.35;24.35;24.35;24.35;24.35;24.35;24.01;23.95;11.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83.48;44.98;99.46;99.46;99.23;3.88;3.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41.30;41.30;41.30;35.47;0.00;0.00;0.00;0.00;0.00;0.00
"15089";94.55;93.56;87.59;75.47;70.60;61.36;43.83;43.44;18.25;0.25;99.15;99.01;97.14;0.62;0.00;0.00;0.00;0.00;0.00;0.00;99.96;99.96;99.29;76.09;70.60;61.36;43.83;43.44;18.25;0.25;93.46;92.23;82.65;65.07;48.11;36.77;11.74;11.35;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;39.52;39.52;39.52;39.52;39.52;39.52;39.51;39.36;18.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;82.57;37.43;98.09;98.09;97.47;0.88;0.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.33;6.33;6.33;0.62;0.00;0.00;0.00;0.00;0.00;0.00
"15090";91.71;90.54;87.70;83.00;81.17;78.31;52.24;52.08;27.09;4.27;95.78;95.65;92.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.78;98.72;97.71;83.00;81.17;78.31;52.24;52.08;27.09;4.27;90.31;89.43;86.41;81.07;77.27;71.79;12.01;12.01;4.27;4.27;4.27;4.27;4.27;4.27;4.27;4.27;4.27;4.27;44.63;44.63;44.63;44.63;44.63;44.63;44.63;44.63;23.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;73.08;31.52;95.37;95.37;93.81;0.44;0.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.44;0.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"15091";97.87;96.94;92.42;70.25;66.17;60.00;35.38;34.07;32.10;2.51;98.30;98.04;97.04;3.82;0.00;0.00;0.00;0.00;0.00;0.00;99.76;99.70;99.14;71.48;66.17;60.00;35.38;34.07;32.10;2.51;97.49;96.57;91.86;68.83;62.45;55.91;10.11;10.11;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;31.82;31.82;31.82;31.82;31.82;31.82;31.82;31.82;31.82;1.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.29;36.66;96.64;96.64;95.73;1.03;1.03;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.49;24.49;24.49;3.82;0.00;0.00;0.00;0.00;0.00;0.00
"16051";100.00;100.00;99.00;97.00;96.00;93.00;77.00;75.00;68.00;60.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;97.00;96.00;93.00;77.00;75.00;68.00;60.00;100.00;99.00;99.00;96.00;91.00;86.00;43.00;42.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;69.00;69.00;69.00;69.00;69.00;69.00;69.00;68.00;68.00;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;42.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"16052";99.00;98.00;98.00;96.00;94.00;94.00;80.00;79.00;75.00;0.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;96.00;94.00;94.00;80.00;79.00;75.00;0.00;99.00;98.00;96.00;92.00;88.00;87.00;12.00;12.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;77.00;77.00;77.00;77.00;77.00;77.00;77.00;77.00;75.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;38.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"16053";100.00;99.00;99.00;99.00;98.00;97.00;79.00;79.00;71.00;1.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;98.00;97.00;79.00;79.00;71.00;1.00;99.00;99.00;99.00;98.00;97.00;96.00;54.00;54.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;71.00;71.00;71.00;71.00;71.00;71.00;71.00;71.00;71.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;46.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"16054";100.00;99.00;98.00;93.00;88.00;88.00;83.00;83.00;83.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;93.00;88.00;88.00;83.00;83.00;83.00;0.00;99.00;93.00;90.00;64.00;34.00;31.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;84.00;84.00;84.00;84.00;84.00;84.00;83.00;83.00;83.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.00;48.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
