"AGS","leitungsg. Technologien ≥ 1 Mbit/s","leitungsg. Technologien ≥ 2 Mbit/s","leitungsg. Technologien ≥ 6 Mbit/s","leitungsg. Technologien ≥ 16 Mbit/s","leitungsg. Technologien ≥ 30 Mbit/s","leitungsg. Technologien ≥ 50 Mbit/s","leitungsg. Technologien ≥ 100 Mbit/s","leitungsg. Technologien ≥ 200 Mbit/s","leitungsg. Technologien ≥ 400 Mbit/s","leitungsg. Technologien ≥ 1000 Mbit/s","DSL ≥ 1 Mbit/s","DSL ≥ 2 Mbit/s","DSL ≥ 6 Mbit/s","DSL ≥ 16 Mbit/s","DSL ≥ 30 Mbit/s","DSL ≥ 50 Mbit/s","DSL ≥ 100 Mbit/s","DSL ≥ 200 Mbit/s","CATV ≥ 1 Mbit/s","CATV ≥ 2 Mbit/s","CATV ≥ 6 Mbit/s","CATV ≥ 16 Mbit/s","CATV ≥ 30 Mbit/s","CATV ≥ 50 Mbit/s","CATV ≥ 100 Mbit/s","CATV ≥ 200 Mbit/s","CATV ≥ 400 Mbit/s","CATV ≥ 1000 Mbit/s","FTTH/B ≥ 1000 Mbit/s"
"08235065",100.00,100.00,23.81,23.81,23.81,23.81,23.81,23.81,23.81,9.52,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,9.52
"08235066",100.00,100.00,92.31,3.85,3.85,3.85,0.00,0.00,0.00,0.00,100.00,100.00,92.31,3.85,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08235067",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,99.63,67.53,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00
"08235073",100.00,100.00,100.00,100.00,100.00,100.00,83.33,50.00,50.00,50.00,100.00,83.33,50.00,50.00,50.00,50.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00
"08236004",100.00,100.00,100.00,99.83,99.19,91.56,80.55,73.00,45.18,0.54,100.00,100.00,98.02,96.74,90.65,67.18,58.89,35.54,45.18,45.18,45.18,45.18,45.18,45.18,45.18,45.18,45.18,0.00,0.54
"08236011",100.00,100.00,100.00,100.00,100.00,95.24,95.24,95.24,88.89,0.00,100.00,100.00,100.00,100.00,98.20,65.02,31.42,12.88,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,0.00,0.00
"08236013",100.00,100.00,100.00,100.00,57.52,19.66,11.63,0.00,0.00,0.00,100.00,100.00,100.00,100.00,57.52,19.66,11.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08236019",100.00,100.00,100.00,79.10,79.10,79.10,75.07,55.79,49.68,0.00,100.00,100.00,100.00,79.10,79.10,79.10,75.07,44.93,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,0.00,0.00
"08236025",100.00,100.00,100.00,100.00,100.00,100.00,96.63,53.96,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,96.63,53.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08236028",100.00,100.00,100.00,76.01,75.81,75.81,67.77,55.09,49.01,5.49,100.00,100.00,100.00,75.09,75.09,75.09,66.02,34.92,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,0.00,5.49
"08236030",100.00,100.00,100.00,100.00,100.00,100.00,100.00,85.67,65.71,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,55.23,65.71,65.71,65.71,65.71,65.71,65.71,65.71,65.71,65.71,0.00,0.00
"08236031",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,66.59,3.57,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00
"08236038",100.00,100.00,100.00,99.92,99.54,99.54,89.02,32.97,23.90,0.00,100.00,100.00,100.00,99.00,99.00,99.00,87.73,21.91,23.90,23.90,23.90,23.90,23.90,23.90,23.90,23.90,23.90,0.00,0.00
"08236039",100.00,100.00,100.00,95.65,86.96,86.96,56.31,4.14,4.14,0.00,100.00,100.00,100.00,95.65,86.96,86.96,56.31,3.43,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,0.00,0.00
"08236040",100.00,99.72,98.77,94.89,92.51,85.30,68.46,58.71,28.19,1.76,100.00,99.72,97.06,91.96,91.55,77.15,64.86,49.53,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.59,0.00,1.76
"08236044",100.00,100.00,95.47,91.62,91.62,73.83,53.20,41.67,35.79,35.79,100.00,100.00,95.47,89.87,89.87,72.08,36.54,22.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.79
"08236046",100.00,100.00,100.00,100.00,100.00,93.31,91.47,69.24,65.60,0.00,100.00,100.00,100.00,100.00,94.33,86.60,81.65,37.03,65.60,65.60,65.60,65.60,65.60,65.60,65.60,65.60,65.60,0.00,0.00
"08236050",100.00,100.00,100.00,100.00,100.00,100.00,98.88,81.49,70.59,0.00,100.00,100.00,100.00,100.00,100.00,100.00,96.25,77.51,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,0.00,0.00
"08236061",100.00,100.00,100.00,100.00,100.00,85.00,42.50,41.02,7.50,0.00,100.00,100.00,100.00,100.00,100.00,85.00,42.50,35.75,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,0.00,0.00
"08236067",100.00,100.00,100.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00
"08236068",100.00,100.00,100.00,100.00,88.37,76.42,49.25,35.18,0.00,0.00,100.00,100.00,100.00,100.00,88.37,76.42,49.25,35.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08236070",100.00,100.00,100.00,100.00,100.00,100.00,96.22,96.12,75.34,0.00,97.59,96.93,88.50,88.50,88.50,88.50,76.41,22.98,75.34,75.34,75.34,75.34,75.34,75.34,75.34,75.34,75.34,0.00,0.00
"08236071",100.00,100.00,100.00,88.78,88.78,88.78,88.78,88.78,88.78,0.00,100.00,100.00,100.00,88.78,88.78,88.78,72.11,46.25,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,0.00,0.00
"08236072",100.00,100.00,100.00,100.00,100.00,92.87,76.65,20.06,20.06,0.00,100.00,100.00,100.00,100.00,100.00,90.55,70.57,6.12,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,0.00,0.00
"08236074",100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.65,86.70,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.65,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,0.00,0.00
"08236075",100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.00,97.50,0.00,100.00,100.00,100.00,100.00,100.00,100.00,89.24,30.37,97.50,97.50,97.50,97.50,97.50,97.50,97.50,97.50,97.50,0.00,0.00
"08236076",100.00,100.00,100.00,81.64,81.64,80.78,79.93,79.64,79.07,0.00,100.00,100.00,82.76,44.21,41.87,41.01,34.38,28.67,79.07,79.07,79.07,79.07,79.07,79.07,79.07,79.07,79.07,0.00,0.00
"08237004",100.00,100.00,98.68,98.68,98.68,98.68,97.37,97.37,97.37,0.00,89.75,89.75,88.44,86.14,84.28,78.00,51.62,7.89,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,0.00,0.00
"08237019",100.00,100.00,99.01,92.64,78.56,76.76,63.19,51.35,37.62,0.00,100.00,100.00,98.02,90.91,76.55,68.41,52.64,27.75,37.62,37.62,37.62,37.62,37.62,37.62,37.62,37.62,37.62,0.00,0.00
"08237024",100.00,100.00,100.00,87.20,87.20,86.62,77.20,77.20,77.20,0.00,100.00,100.00,100.00,49.47,49.47,48.89,15.46,0.00,77.20,77.20,77.20,77.20,77.20,77.20,77.20,77.20,77.20,0.00,0.00
"08237030",100.00,100.00,100.00,100.00,84.60,84.60,72.20,61.52,0.00,0.00,100.00,100.00,100.00,100.00,84.60,84.60,72.20,61.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08237054",100.00,100.00,100.00,94.79,92.85,74.40,57.89,57.79,57.79,0.00,100.00,100.00,100.00,73.34,71.40,52.95,30.41,21.10,57.79,57.79,57.79,57.79,57.79,57.79,57.79,57.79,57.79,0.00,0.00
"08237061",100.00,100.00,100.00,100.00,100.00,100.00,100.00,87.67,47.62,0.00,100.00,100.00,100.00,100.00,100.00,100.00,88.10,56.72,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,47.62,0.00,0.00
"08237073",100.00,100.00,83.33,51.33,25.93,25.93,1.85,0.00,0.00,0.00,100.00,100.00,83.33,51.33,25.93,25.93,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08237075",100.00,100.00,35.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,35.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08327012",100.00,100.00,100.00,100.00,100.00,50.00,50.00,50.00,50.00,50.00,100.00,100.00,100.00,100.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00
"08311000",100.00,99.99,99.98,99.66,98.77,98.18,84.14,65.95,40.30,1.88,99.83,99.63,99.50,95.81,95.32,94.21,81.60,55.78,39.57,39.57,39.57,39.57,39.57,39.57,39.57,39.57,39.57,0.00,1.88
"08315003",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,98.78,91.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00
"08315008",100.00,92.13,87.88,87.88,87.88,87.88,52.65,52.65,45.24,45.24,100.00,92.13,87.88,87.88,87.88,87.88,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.24
"08315016",100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315020",100.00,100.00,100.00,100.00,100.00,93.75,93.53,36.53,0.00,0.00,100.00,100.00,100.00,100.00,100.00,93.75,93.53,36.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315022",100.00,100.00,100.00,100.00,97.40,94.81,84.34,59.67,58.66,58.66,100.00,100.00,100.00,100.00,96.10,80.26,47.06,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.66
"08315028",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315030",100.00,100.00,100.00,100.00,93.75,93.75,79.13,5.85,0.00,0.00,100.00,100.00,100.00,100.00,93.75,93.75,79.13,5.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315031",100.00,100.00,100.00,92.31,76.92,76.92,76.92,58.30,0.00,0.00,100.00,100.00,100.00,92.31,76.92,76.92,76.92,58.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315037",100.00,100.00,50.00,43.25,31.23,30.28,0.00,0.00,0.00,0.00,100.00,100.00,50.00,43.25,31.23,30.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315041",100.00,100.00,100.00,100.00,78.81,57.19,16.67,0.00,0.00,0.00,100.00,100.00,100.00,100.00,78.81,57.19,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315047",100.00,100.00,100.00,100.00,100.00,100.00,90.25,77.89,75.15,0.00,100.00,100.00,100.00,100.00,100.00,100.00,90.25,60.83,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,0.00,0.00
"08315050",100.00,100.00,100.00,99.74,96.79,96.79,59.80,48.16,0.00,0.00,100.00,100.00,100.00,99.74,96.79,96.79,59.80,48.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315052",100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315064",100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.59,34.47,6.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.31,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51,0.00,6.67
"08315068",100.00,100.00,100.00,75.93,75.93,73.15,73.15,42.21,28.70,0.00,100.00,100.00,100.00,73.30,73.30,69.13,66.67,35.73,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,0.00,0.00
"08315070",100.00,100.00,98.08,92.96,92.22,92.14,66.62,50.18,49.91,0.00,100.00,100.00,98.08,89.64,88.89,88.82,35.60,12.32,49.91,49.91,49.91,49.91,49.91,49.91,49.91,49.91,49.91,0.00,0.00
"08315072",100.00,100.00,100.00,100.00,99.56,97.87,29.46,0.00,0.00,0.00,100.00,100.00,100.00,100.00,99.56,97.87,29.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315073",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00
"08315084",100.00,100.00,94.44,94.44,94.44,94.44,61.76,33.33,0.00,0.00,100.00,100.00,94.44,94.44,94.44,94.44,61.76,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315089",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,63.79,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,0.00,0.00
"08315094",100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315095",100.00,100.00,100.00,100.00,100.00,100.00,69.32,4.51,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,69.32,4.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315102",100.00,100.00,100.00,100.00,85.71,85.71,85.71,85.71,85.71,0.00,100.00,100.00,100.00,59.10,33.94,33.94,4.59,0.00,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,0.00,0.00
"08315108",100.00,100.00,100.00,100.00,100.00,100.00,93.16,52.62,44.52,38.24,100.00,100.00,100.00,100.00,100.00,100.00,87.64,36.17,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,0.00,38.24
"08315109",100.00,100.00,100.00,100.00,100.00,66.67,66.67,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,66.67,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315111",100.00,100.00,100.00,100.00,100.00,100.00,60.00,59.27,37.56,37.56,100.00,100.00,100.00,96.67,96.67,96.67,50.00,49.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.56
"08315113",100.00,100.00,100.00,71.97,71.97,71.47,62.75,54.08,54.08,2.78,100.00,100.00,100.00,71.97,71.97,63.51,46.24,15.81,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08,0.00,2.78
"08315115",100.00,100.00,100.00,93.67,93.22,93.22,68.40,49.97,14.37,14.37,100.00,100.00,100.00,93.67,93.22,93.22,68.40,49.97,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,0.00,14.37
"08315130",100.00,100.00,100.00,52.17,52.17,52.17,45.93,30.43,0.00,0.00,100.00,100.00,100.00,52.17,52.17,52.17,45.93,30.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08315132",100.00,100.00,100.00,99.59,97.65,97.65,67.85,45.76,7.44,0.00,100.00,100.00,100.00,99.59,97.10,97.10,64.05,41.97,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,0.00,0.00
"08315133",100.00,100.00,100.00,97.87,97.56,88.06,65.02,26.73,0.00,0.00,100.00,100.00,100.00,97.87,97.56,88.06,65.02,26.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316002",100.00,100.00,100.00,100.00,82.58,29.61,22.95,0.00,0.00,0.00,100.00,100.00,100.00,100.00,82.58,29.61,22.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316003",100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316010",100.00,100.00,100.00,100.00,98.15,98.15,62.15,0.00,0.00,0.00,100.00,100.00,100.00,100.00,98.15,98.15,62.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316011",100.00,100.00,100.00,99.85,98.05,97.55,83.88,72.07,32.80,0.79,100.00,100.00,100.00,99.85,98.05,97.48,83.07,65.90,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,0.00,0.79
"08316012",100.00,100.00,100.00,100.00,100.00,100.00,74.45,7.86,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,74.45,7.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316014",100.00,100.00,100.00,100.00,100.00,100.00,100.00,71.43,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,71.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316017",100.00,100.00,99.88,98.64,97.82,95.95,68.69,31.79,13.28,0.00,100.00,100.00,99.88,98.64,97.82,95.95,68.69,25.44,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28,0.00,0.00
"08316020",100.00,94.73,92.49,90.47,90.21,81.11,62.77,33.53,11.42,11.42,100.00,94.73,90.47,90.47,89.41,80.31,62.77,33.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.42
"08316024",100.00,100.00,96.43,96.43,96.43,94.42,70.67,0.00,0.00,0.00,100.00,100.00,96.43,96.43,96.43,94.42,70.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316036",100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.67,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316037",100.00,100.00,100.00,99.29,92.63,83.17,51.77,0.82,0.82,0.82,100.00,100.00,100.00,93.25,92.63,83.17,51.77,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82
"08316038",100.00,100.00,100.00,98.13,98.13,98.13,81.84,30.47,0.00,0.00,100.00,100.00,100.00,98.13,98.13,98.13,81.84,30.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316039",100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.26,6.24,6.24,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.24
"08316042",100.00,100.00,100.00,100.00,100.00,100.00,91.67,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,91.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316043",100.00,100.00,100.00,99.48,93.91,93.60,83.18,67.72,12.97,2.74,100.00,100.00,100.00,99.48,93.91,93.60,82.03,63.73,12.41,12.41,12.41,12.41,12.41,12.41,12.41,12.41,12.41,0.00,2.74
"08316049",100.00,100.00,100.00,100.00,100.00,100.00,95.77,4.76,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,95.77,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316051",100.00,100.00,100.00,100.00,100.00,96.55,81.10,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,96.55,81.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316053",100.00,100.00,99.50,90.00,90.00,90.00,70.88,0.00,0.00,0.00,100.00,100.00,90.00,90.00,90.00,90.00,70.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316054",100.00,100.00,100.00,100.00,100.00,57.14,42.86,14.29,0.00,0.00,100.00,100.00,100.00,100.00,100.00,57.14,42.86,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08316055",100.00,100.00,100.00,100.00,100.00,99.44,93.67,16.76,0.00,0.00,100.00,100.00,100.00,100.00,100.00,99.44,93.67,16.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08317005",100.00,100.00,98.61,97.92,96.53,96.53,89.88,69.25,27.94,0.00,100.00,100.00,98.61,97.92,96.53,96.53,85.95,62.41,27.94,27.94,27.94,27.94,27.94,27.94,27.94,27.94,27.94,0.00,0.00
"08317008",100.00,100.00,93.33,93.33,92.86,86.67,78.15,73.33,73.33,0.00,100.00,100.00,93.33,93.29,92.82,86.63,68.51,24.15,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.33,0.00,0.00
"08317009",100.00,100.00,100.00,100.00,100.00,100.00,91.51,71.26,61.89,0.00,100.00,100.00,100.00,100.00,100.00,100.00,91.51,59.38,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,0.00,0.00
"08317011",100.00,100.00,95.83,95.83,95.83,95.83,62.91,18.31,8.96,0.00,100.00,100.00,95.83,95.83,95.83,95.83,62.91,18.31,8.96,8.96,8.96,8.96,8.96,8.96,8.96,8.96,8.96,0.00,0.00
"08317021",100.00,100.00,100.00,100.00,100.00,100.00,97.74,44.44,44.44,0.00,100.00,100.00,100.00,100.00,100.00,100.00,97.74,0.00,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,0.00,0.00
"08317026",100.00,100.00,99.67,99.67,99.67,98.84,83.89,76.80,52.56,11.29,100.00,100.00,99.67,98.84,98.84,98.01,82.22,69.33,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,0.00,11.29
"08317029",100.00,100.00,100.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08317031",100.00,100.00,100.00,100.00,100.00,100.00,86.57,62.86,37.78,1.99,100.00,100.00,100.00,100.00,100.00,100.00,85.42,50.00,35.79,35.79,35.79,35.79,35.79,35.79,35.79,35.79,35.79,0.00,1.99
"08317034",100.00,100.00,100.00,95.08,95.08,95.08,80.09,60.77,24.78,0.00,100.00,100.00,100.00,95.08,95.08,95.08,74.09,54.21,24.78,24.78,24.78,24.78,24.78,24.78,24.78,24.78,24.78,0.00,0.00
"08317039",100.00,100.00,100.00,99.40,64.96,60.55,48.02,27.03,0.00,0.00,100.00,100.00,100.00,99.40,64.96,60.55,48.02,27.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08317040",100.00,100.00,100.00,86.86,86.86,85.58,75.81,42.37,26.31,0.00,100.00,100.00,100.00,86.86,86.86,85.58,75.81,36.73,26.31,26.31,26.31,26.31,26.31,26.31,26.31,26.31,26.31,0.00,0.00
"08317046",100.00,100.00,100.00,100.00,100.00,100.00,100.00,26.42,0.28,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,26.42,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.00,0.00
"08317047",100.00,100.00,100.00,96.72,92.37,92.37,82.60,72.23,41.04,0.17,100.00,100.00,100.00,92.37,92.37,92.37,82.60,67.95,41.04,41.04,41.04,41.04,41.04,41.04,41.04,41.04,41.04,0.00,0.17
"08317051",100.00,100.00,100.00,100.00,69.31,68.26,63.12,12.90,0.00,0.00,100.00,100.00,100.00,100.00,69.31,68.26,63.12,12.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08317056",100.00,100.00,98.18,89.02,89.02,89.02,87.22,66.97,1.82,1.82,100.00,100.00,98.18,89.02,89.02,89.02,87.22,66.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.82
"08317059",100.00,100.00,99.39,99.39,99.39,98.99,92.35,63.35,25.01,0.00,100.00,100.00,97.56,97.56,97.56,95.80,86.51,55.47,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,0.00,0.00
"08317067",100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08317068",100.00,100.00,100.00,100.00,100.00,76.52,19.60,19.60,19.60,19.60,100.00,100.00,100.00,100.00,100.00,76.52,19.60,19.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.60
"08317073",100.00,100.00,99.42,99.42,99.42,97.97,73.55,64.98,40.94,0.00,100.00,100.00,99.42,99.42,99.42,97.97,73.55,57.30,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,0.00,0.00
"08317078",100.00,100.00,100.00,100.00,100.00,100.00,48.57,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,48.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08317085",100.00,100.00,100.00,75.00,67.36,35.61,25.00,0.00,0.00,0.00,100.00,100.00,100.00,75.00,67.36,35.61,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08317088",100.00,100.00,100.00,6.77,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,6.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
