"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"13004";100.00;100.00;100.00;99.00;98.38;97.22;95.61;92.57;81.80;80.98;100.00;100.00;99.66;100.00;100.00;100.00;99.00;98.38;97.22;95.61;92.57;81.80;80.98;100.00;100.00;99.53;98.00;96.27;94.34;88.57;65.94;8.61;8.61;8.61;8.61;8.61;8.61;8.61;8.61;8.61;8.61;88.36;88.36;88.36;88.36;88.30;88.30;88.30;88.30;80.89;80.07;100.00;99.55;98.95;100.00;100.00;99.66
"13071";94.02;92.91;87.11;77.89;73.96;71.26;61.48;46.60;17.06;12.83;94.93;94.65;91.25;96.45;96.19;94.85;77.89;73.96;71.26;61.48;46.60;17.06;12.83;93.77;92.54;85.91;69.81;62.89;60.42;49.16;28.88;9.01;9.01;9.01;9.01;9.01;9.01;9.01;9.01;9.01;9.01;53.73;53.73;53.73;53.73;53.07;52.12;40.35;24.76;8.57;4.34;100.00;74.74;63.27;94.59;94.59;91.25
"13072";94.00;92.82;85.26;69.73;63.29;59.91;48.53;37.33;15.13;5.72;95.38;95.15;92.05;96.99;96.65;95.04;69.73;63.29;59.91;48.53;37.33;15.13;5.72;93.92;92.72;84.93;67.23;50.52;46.95;33.02;16.12;2.02;2.02;2.02;2.02;2.02;2.02;2.02;2.02;2.02;2.02;29.19;29.19;29.19;29.19;29.19;29.19;28.89;28.89;14.69;4.04;100.00;77.17;61.55;95.12;95.12;92.05
"13073";96.02;95.24;88.58;77.79;75.18;73.49;67.22;62.71;47.84;39.24;97.24;96.97;94.25;97.80;97.57;96.26;77.79;75.18;73.49;67.22;62.71;47.84;39.24;95.78;95.09;86.77;67.76;63.45;60.82;50.85;35.60;14.05;14.05;14.05;14.05;14.05;14.05;14.05;14.05;14.05;14.05;56.52;56.52;56.52;56.52;56.52;56.52;48.57;48.57;38.10;28.32;100.00;84.75;73.73;96.93;96.93;94.25
"13074";93.91;92.70;83.23;70.10;67.93;65.51;57.28;46.11;35.95;6.50;96.49;96.22;92.21;97.61;97.39;96.53;70.10;67.93;65.51;57.28;46.11;35.95;6.50;93.53;92.24;82.00;66.41;64.07;61.26;50.63;29.53;2.84;2.84;2.84;2.84;2.84;2.84;2.84;2.84;2.84;2.84;35.58;35.58;35.58;35.58;35.58;35.58;35.37;35.37;33.76;4.21;100.00;78.46;59.93;96.21;96.21;92.21
"13075";96.15;95.54;90.19;79.79;76.21;73.41;62.87;54.89;33.08;33.06;94.99;94.72;91.35;97.77;97.55;95.84;79.79;76.21;73.41;62.87;54.89;33.08;33.06;95.76;94.96;88.34;69.45;64.84;61.27;48.34;30.59;19.22;19.22;19.22;19.22;19.22;19.22;19.22;19.22;19.22;19.22;55.27;55.27;55.27;55.27;54.39;54.39;45.21;45.21;28.50;28.48;99.99;79.82;67.77;94.56;94.56;91.35
"13076";92.14;91.14;85.92;73.22;70.67;67.92;57.76;46.41;40.71;26.85;95.39;95.24;90.92;97.43;97.22;96.24;73.22;70.67;67.92;57.76;46.41;40.71;26.85;88.36;86.82;79.10;62.90;59.82;56.05;41.46;18.78;13.98;13.98;13.98;13.98;13.98;13.98;13.98;13.98;13.98;13.98;27.47;27.47;27.47;27.47;27.47;27.47;27.33;27.33;27.33;13.47;100.00;69.87;53.69;95.23;95.23;90.92
"14511";99.00;99.00;97.00;93.00;89.00;88.71;86.99;81.47;75.77;61.52;99.96;99.95;99.95;99.95;99.95;99.95;93.00;89.00;88.71;86.99;81.47;75.77;61.52;98.00;96.00;88.00;74.80;71.70;71.24;67.17;51.26;37.61;37.61;37.61;37.61;37.61;37.61;37.61;37.61;37.61;37.61;72.37;72.37;72.37;72.37;71.72;71.53;71.52;71.31;68.72;33.43;100.00;99.28;93.48;99.95;99.95;99.95
"14521";95.42;94.58;90.49;80.03;77.21;74.86;54.09;36.87;16.62;14.11;97.85;96.89;94.77;98.80;98.57;97.67;80.03;77.21;74.86;54.09;36.87;16.62;14.11;91.62;90.45;83.91;67.96;58.73;56.70;44.96;24.34;11.59;11.59;11.59;11.59;11.59;11.59;11.59;11.59;11.59;11.59;42.34;42.34;42.34;41.76;40.42;38.56;9.39;7.32;5.41;2.87;99.86;87.13;55.64;96.78;96.78;94.77
"14522";92.01;91.16;86.25;75.26;71.69;68.67;51.55;32.73;15.67;2.67;98.46;97.90;95.23;97.99;97.63;96.52;75.26;71.69;68.67;51.55;32.73;15.67;2.67;91.10;90.22;83.20;64.81;55.72;52.34;41.60;19.91;2.65;2.65;2.65;2.65;2.65;2.65;2.65;2.65;2.65;2.65;32.94;32.93;32.93;31.49;31.49;31.43;17.44;17.44;13.45;0.22;99.99;85.71;56.37;97.89;97.89;95.23
"14523";94.60;94.58;91.48;80.17;70.60;67.78;56.94;46.11;36.63;2.55;98.52;98.08;94.98;99.37;99.36;97.29;80.17;70.60;67.78;56.94;46.11;36.63;2.55;94.37;94.28;91.12;76.18;61.67;57.21;34.37;15.57;2.55;2.55;2.55;2.55;2.55;2.55;2.55;2.55;2.55;2.55;39.56;39.56;39.56;39.56;39.30;39.30;39.30;38.91;35.45;0.14;99.99;85.48;71.87;97.96;97.96;94.98
"14524";98.55;97.69;94.56;87.42;82.16;79.99;68.38;50.59;34.07;8.38;99.27;98.83;95.57;99.34;99.01;98.48;87.42;82.16;79.99;68.38;50.59;34.07;8.38;98.24;97.62;93.07;81.55;71.85;69.09;55.99;25.04;8.23;8.23;8.23;8.23;8.23;8.23;8.23;8.23;8.23;8.23;43.13;43.13;43.00;42.63;42.42;42.42;32.82;32.82;26.45;0.22;100.00;93.34;72.42;98.81;98.81;95.57
"14612";99.50;99.44;99.09;98.80;98.09;96.90;93.95;88.23;81.66;74.38;100.00;99.96;99.84;99.84;99.84;99.84;98.80;98.09;96.90;93.95;88.23;81.66;74.38;99.44;99.37;98.85;97.78;96.59;93.73;86.33;62.74;11.00;11.00;11.00;11.00;10.24;10.24;10.24;10.24;10.24;10.24;77.85;77.85;77.85;77.85;77.85;77.85;77.85;77.85;77.80;69.83;100.00;99.52;94.64;99.96;99.96;99.84
"14625";98.06;97.44;93.48;82.14;77.76;73.46;57.84;38.34;23.39;11.34;98.15;97.42;93.91;99.14;98.99;97.75;82.14;77.76;73.46;57.84;38.34;23.39;11.34;97.90;97.20;92.34;77.48;68.84;64.30;46.99;19.36;3.90;3.90;3.90;3.90;3.90;3.90;3.90;3.90;3.90;3.90;35.95;35.95;35.93;35.93;32.13;31.92;28.94;28.21;19.67;7.60;100.00;78.91;51.47;97.41;97.41;93.91
"14626";94.48;93.63;89.97;83.75;81.56;78.88;66.57;46.88;30.28;18.95;95.47;93.57;82.79;98.45;98.31;97.00;83.75;81.56;78.88;66.57;46.88;30.28;18.95;94.35;93.46;89.07;79.53;77.03;74.05;60.24;31.05;6.79;6.79;6.79;6.79;6.79;6.79;6.79;6.79;6.79;6.79;39.02;39.02;39.02;39.02;39.02;38.38;36.84;36.84;29.82;18.42;100.00;78.42;55.47;91.65;91.65;82.79
"14627";91.59;90.21;85.73;82.91;81.25;79.45;67.66;45.75;24.60;20.11;98.23;97.89;94.69;96.91;96.77;96.28;82.91;81.25;79.45;67.66;45.75;24.60;20.11;91.19;89.47;83.44;79.57;77.74;75.62;60.88;28.01;2.07;2.07;2.07;2.07;2.07;2.07;2.07;2.07;2.07;2.07;38.44;38.44;38.44;38.06;38.06;38.06;36.49;36.47;22.91;18.31;100.00;87.72;68.43;97.89;97.89;94.69
"14628";96.32;95.56;92.45;86.36;83.13;79.60;65.39;47.84;35.52;33.30;96.52;96.26;94.67;98.38;98.13;97.61;86.36;83.13;79.60;65.39;47.84;35.52;33.30;95.73;94.44;90.35;82.78;76.70;72.38;51.59;25.35;15.75;15.75;15.75;15.75;15.75;15.75;15.75;15.75;15.75;15.75;32.03;32.03;32.03;31.50;31.50;31.40;31.40;30.75;27.79;18.45;99.96;74.50;54.34;96.26;96.26;94.67
"14713";100.00;100.00;99.32;99.00;98.47;97.55;95.09;91.62;82.95;78.24;100.00;100.00;100.00;100.00;100.00;100.00;99.00;98.47;97.55;95.09;91.62;82.95;78.24;100.00;99.29;98.65;97.00;96.05;93.26;85.67;76.23;7.00;7.00;7.00;7.00;7.00;7.00;7.00;7.00;7.00;7.00;84.65;84.65;84.65;84.65;84.65;84.65;84.65;84.65;82.30;77.47;100.00;99.84;96.73;100.00;100.00;100.00
"14729";94.46;93.38;89.34;81.44;79.90;77.16;61.49;43.93;26.84;18.35;98.46;98.08;95.29;97.49;97.13;96.31;81.44;79.90;77.16;61.49;43.93;26.84;18.35;93.89;92.57;87.83;78.36;75.73;72.96;56.65;32.69;4.46;4.46;4.46;4.46;4.46;4.46;4.46;4.46;4.46;4.46;27.32;27.32;27.30;27.30;27.27;27.27;25.42;25.28;24.54;15.36;100.00;85.33;63.11;98.05;98.05;95.29
"14730";94.00;92.95;88.24;76.91;71.03;67.51;56.38;38.18;21.82;19.31;94.02;93.69;91.62;96.66;96.07;94.71;76.91;71.03;67.51;56.38;38.18;21.82;19.31;93.58;92.68;87.72;73.90;68.29;64.48;51.57;23.91;9.69;9.69;9.69;9.69;9.69;9.69;9.69;9.69;9.69;9.69;28.84;28.84;28.84;28.84;28.54;28.54;24.32;24.26;12.94;10.75;100.00;76.52;64.31;93.66;93.66;91.62
"15001";99.00;97.00;95.00;92.00;82.14;81.55;76.30;70.27;33.64;0.05;99.77;99.77;99.37;99.37;99.37;99.37;92.00;82.14;81.55;76.30;70.27;33.64;0.05;99.00;97.00;94.00;89.00;72.92;71.38;57.62;27.57;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;67.00;67.00;67.00;67.00;67.00;67.00;67.00;67.00;33.63;0.04;100.00;98.94;90.03;99.77;99.77;99.37
"15002";98.00;97.16;92.08;88.37;87.28;86.40;80.78;75.54;63.82;33.37;100.00;100.00;100.00;100.00;100.00;100.00;88.37;87.28;86.40;80.78;75.54;63.82;33.37;94.86;93.74;84.04;74.42;72.62;71.57;60.04;48.62;33.37;33.37;33.37;33.37;33.37;33.37;33.37;33.37;33.37;33.37;62.00;62.00;62.00;62.00;62.00;62.00;60.98;60.87;45.58;0.02;100.00;99.92;98.91;100.00;100.00;100.00
"15003";99.40;99.39;99.00;96.00;90.89;90.24;85.75;72.21;36.25;16.80;99.97;99.94;99.73;99.73;99.73;99.73;96.00;90.89;90.24;85.75;72.21;36.25;16.80;99.32;99.28;98.00;93.00;88.66;87.10;79.40;51.46;16.80;16.80;16.80;16.80;16.80;16.80;16.80;16.80;16.80;16.80;50.00;50.00;50.00;50.00;50.00;50.00;45.30;45.30;20.08;0.02;100.00;99.32;98.14;99.94;99.94;99.73
"15081";91.35;90.89;87.91;80.93;78.97;76.60;62.45;43.53;0.80;0.41;92.62;92.59;89.63;93.15;92.89;91.19;80.93;78.97;76.60;62.45;43.53;0.80;0.41;91.33;90.86;87.61;80.29;78.26;75.65;57.11;25.94;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;30.71;30.71;30.71;30.71;30.71;30.71;30.71;30.71;0.76;0.37;100.00;63.56;50.29;92.58;92.58;89.63
"15082";95.30;94.22;87.70;73.74;72.05;70.17;59.82;42.82;29.10;1.99;98.68;98.42;96.72;97.35;97.32;97.15;73.74;72.05;70.17;59.82;42.82;29.10;1.99;95.09;94.03;84.93;66.30;62.66;60.32;47.55;18.03;1.91;1.91;1.91;1.91;1.91;1.91;1.91;1.91;1.91;1.91;35.43;35.43;35.43;35.43;35.43;35.43;33.61;33.50;28.00;0.28;100.00;84.08;64.94;98.42;98.42;96.72
"15083";91.62;90.74;84.54;73.24;71.51;67.93;49.20;23.54;8.47;0.99;95.28;94.97;92.08;96.39;96.31;95.40;73.24;71.51;67.93;49.20;23.54;8.47;0.99;91.36;90.50;84.30;71.00;69.17;65.52;45.75;16.91;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;14.32;14.32;14.32;14.32;14.32;14.32;14.01;14.01;7.76;0.18;100.00;73.57;52.16;94.97;94.97;92.08
"15084";93.44;92.12;83.23;64.14;60.92;58.30;50.80;39.55;35.27;0.96;97.66;97.66;96.28;97.76;97.66;97.03;64.14;60.92;58.30;50.80;39.55;35.27;0.96;92.57;91.24;79.56;58.19;52.22;49.66;39.98;17.82;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;35.68;35.68;35.68;35.68;35.68;35.68;35.68;35.68;34.88;0.24;99.97;80.60;62.93;97.66;97.66;96.28
"15085";98.54;97.90;94.40;83.46;81.77;77.99;66.79;48.33;12.25;0.91;96.23;95.98;93.13;99.03;98.83;97.56;83.46;81.77;77.99;66.79;48.33;12.25;0.91;98.53;97.86;94.11;82.35;80.64;75.68;61.46;30.54;0.91;0.91;0.91;0.91;0.91;0.91;0.91;0.91;0.91;0.91;40.46;40.46;40.36;40.36;40.36;40.36;39.16;37.63;11.74;0.11;99.98;77.72;62.41;95.92;95.92;93.13
"15086";89.10;88.12;80.09;68.64;67.29;60.70;46.18;24.66;9.66;0.46;97.37;97.12;94.24;96.54;96.23;94.27;68.64;67.29;60.70;46.18;24.66;9.66;0.46;89.09;87.93;77.06;63.08;61.10;54.47;38.76;13.15;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;19.71;19.71;19.71;19.71;19.71;19.71;19.71;16.84;9.38;0.17;100.00;77.96;58.10;97.12;97.12;94.24
"15087";98.03;96.57;87.93;73.11;65.53;62.44;51.91;36.35;9.52;1.44;95.71;95.66;93.38;98.68;98.47;96.48;73.11;65.53;62.44;51.91;36.35;9.52;1.44;98.03;96.55;87.59;69.72;57.83;54.43;41.65;20.48;1.24;1.24;1.24;1.24;1.24;1.24;1.24;1.24;1.24;1.24;25.14;25.14;25.14;25.14;25.14;25.14;25.12;25.12;8.74;0.63;99.66;72.11;53.63;95.14;95.14;93.38
"15088";94.99;93.21;88.45;80.41;77.74;72.79;55.96;38.99;16.51;4.90;98.93;98.92;97.76;99.77;99.74;99.64;80.41;77.74;72.79;55.96;38.99;16.51;4.90;94.13;92.61;86.98;77.28;74.03;67.91;38.90;18.50;4.90;4.90;4.90;4.90;4.90;4.90;4.90;4.90;4.90;4.90;24.77;24.77;24.77;24.77;24.77;24.77;24.62;24.56;11.98;0.13;100.00;82.26;65.75;98.92;98.92;97.76
"15089";95.04;93.97;88.12;76.85;73.77;65.23;58.31;47.31;19.01;0.64;97.59;97.53;95.48;97.93;97.62;96.40;76.85;73.77;65.23;58.31;47.31;19.01;0.64;94.25;93.01;83.66;66.85;53.29;43.91;33.76;18.46;0.61;0.61;0.61;0.61;0.61;0.61;0.61;0.61;0.61;0.61;39.66;39.66;39.66;39.66;39.66;39.66;39.66;39.52;18.74;0.31;100.00;80.68;58.19;97.51;97.51;95.48
"15090";95.40;94.68;91.89;88.09;86.43;84.35;73.71;58.32;27.75;4.66;92.82;92.65;89.39;96.22;95.72;94.36;88.09;86.43;84.35;73.71;58.32;27.75;4.66;94.59;93.92;90.92;86.45;84.17;81.41;65.43;32.27;4.66;4.66;4.66;4.66;4.66;4.66;4.66;4.66;4.66;4.66;45.48;45.48;45.48;45.48;45.48;45.48;45.48;45.48;23.32;0.16;100.00;68.86;52.44;92.65;92.65;89.39
"15091";98.08;97.18;92.91;71.82;68.16;63.19;52.06;38.88;33.55;3.00;96.52;95.68;92.54;98.42;97.76;95.31;71.82;68.16;63.19;52.06;38.88;33.55;3.00;97.69;96.80;92.33;70.44;65.04;60.01;43.93;17.65;1.71;1.71;1.71;1.71;1.71;1.71;1.71;1.71;1.71;1.71;32.42;32.42;32.42;32.42;32.42;32.42;32.42;32.42;32.42;1.78;100.00;79.38;56.22;95.66;95.66;92.54
"16051";100.00;100.00;99.00;98.36;97.89;96.78;91.85;83.86;70.75;62.46;99.86;99.84;99.59;100.00;100.00;99.59;98.36;97.89;96.78;91.85;83.86;70.75;62.46;100.00;99.52;99.00;97.04;96.18;94.14;83.65;62.34;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;70.82;70.82;70.82;70.82;70.82;70.82;70.82;70.82;70.69;62.38;100.00;98.85;95.35;99.84;99.84;99.59
"16052";99.00;98.23;98.00;96.00;94.91;94.42;90.26;82.59;76.94;23.62;99.56;99.46;98.74;99.00;98.74;98.74;96.00;94.91;94.42;90.26;82.59;76.94;23.62;99.00;98.00;96.00;92.00;89.79;88.68;78.13;42.73;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;78.64;78.64;78.64;78.64;78.64;78.64;78.64;78.64;76.93;23.61;99.98;96.36;78.06;99.42;99.42;98.74
"16053";100.00;99.37;99.11;99.00;98.18;97.92;93.80;84.62;74.32;1.13;99.90;99.90;99.86;100.00;99.86;99.86;99.00;98.18;97.92;93.80;84.62;74.32;1.13;99.30;99.21;99.00;98.30;97.55;97.05;90.02;66.10;1.13;1.13;1.13;1.13;1.13;1.13;1.13;1.13;1.13;1.13;74.20;74.20;74.20;74.20;74.20;74.20;74.20;74.20;73.98;0.01;100.00;98.54;93.94;99.90;99.90;99.86
"16054";100.00;99.30;98.00;93.00;90.77;90.49;88.63;86.77;84.03;0.40;99.64;99.64;99.54;100.00;99.54;99.54;93.00;90.77;90.49;88.63;86.77;84.03;0.40;99.00;96.34;90.00;64.00;48.35;46.84;35.30;23.24;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;84.00;84.00;84.00;84.00;84.00;84.00;84.00;84.00;84.00;0.09;100.00;93.76;92.45;99.64;99.64;99.54
"16055";100.00;100.00;100.00;100.00;99.00;98.63;96.22;86.90;73.64;73.64;100.00;100.00;99.97;100.00;100.00;100.00;100.00;99.00;98.63;96.22;86.90;73.64;73.64;100.00;100.00;99.53;98.62;97.71;97.36;92.22;62.29;1.79;1.79;1.79;1.79;1.79;1.79;1.79;1.79;1.79;1.79;72.51;72.51;72.51;72.51;72.51;72.51;72.51;72.51;72.51;72.51;100.00;98.48;94.70;100.00;100.00;99.97
"16056";100.00;100.00;100.00;98.00;97.00;96.13;90.55;64.01;62.56;3.76;99.96;99.94;99.87;100.00;100.00;100.00;98.00;97.00;96.13;90.55;64.01;62.56;3.76;100.00;100.00;99.00;92.80;91.34;91.22;81.40;13.38;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;54.57;54.57;54.57;54.57;54.57;54.57;54.57;54.57;54.35;0.06;100.00;99.51;84.03;99.94;99.94;99.87
"16061";99.58;99.55;98.96;94.10;92.09;87.85;72.46;44.83;9.32;2.60;94.19;93.69;90.27;99.70;99.67;99.42;94.10;92.09;87.85;72.46;44.83;9.32;2.60;99.12;99.08;98.52;90.35;88.59;84.03;66.19;30.76;2.60;2.60;2.60;2.60;2.60;2.60;2.60;2.60;2.60;2.60;21.71;21.71;21.71;21.71;21.71;21.71;21.71;21.71;6.99;0.11;99.92;67.75;50.96;93.69;93.69;90.27
"16062";98.68;98.35;93.72;90.62;88.97;87.00;72.56;48.10;7.80;0.46;92.27;92.02;83.82;98.69;98.49;94.92;90.62;88.97;87.00;72.56;48.10;7.80;0.46;98.66;98.17;93.54;90.27;88.54;86.57;72.31;45.96;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;23.71;23.71;23.18;22.65;22.65;22.65;7.46;7.46;7.46;0.06;99.80;76.71;58.90;91.98;91.98;83.82
"16063";97.63;97.48;96.54;91.42;89.08;85.42;69.35;35.70;2.55;1.16;93.15;92.98;89.77;98.07;97.95;97.34;91.42;89.08;85.42;69.35;35.70;2.55;1.16;96.84;96.68;95.73;90.52;88.18;84.55;68.52;34.86;1.16;1.16;1.16;1.16;1.16;1.16;1.16;1.16;1.16;1.16;6.87;6.87;6.87;6.87;6.87;6.17;6.17;1.64;1.46;0.07;99.89;76.09;56.35;92.97;92.97;89.77
"16064";99.87;99.84;98.68;97.69;96.39;95.00;79.02;50.45;38.03;33.15;92.27;90.67;85.74;99.91;99.88;98.92;97.69;96.39;95.00;79.02;50.45;38.03;33.15;99.82;99.78;98.45;96.91;94.77;93.91;76.65;23.25;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;39.53;39.53;39.53;39.53;39.53;39.53;39.47;32.21;32.21;20.31;99.94;74.81;51.70;90.67;90.67;85.74
"16065";98.59;97.51;90.62;72.45;70.17;67.58;52.57;30.29;17.67;1.68;85.57;84.99;80.53;98.75;97.79;93.54;72.45;70.17;67.58;52.57;30.29;17.67;1.68;98.45;97.50;90.20;71.64;69.30;66.42;48.88;18.32;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;16.99;16.99;16.99;16.99;16.99;16.99;16.99;16.99;16.99;0.92;99.86;68.40;59.38;84.98;84.98;80.53
"16066";99.12;98.82;97.47;92.14;90.79;88.76;76.95;48.94;28.05;0.10;93.99;93.78;92.51;99.50;99.47;99.06;92.14;90.79;88.76;76.95;48.94;28.05;0.10;99.12;98.81;97.23;91.21;89.62;87.56;72.75;35.03;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;41.76;41.76;41.76;41.76;39.15;39.15;28.01;28.01;28.01;0.05;99.70;77.71;65.28;93.77;93.77;92.51
"16067";98.18;97.66;96.69;93.31;91.27;89.27;73.00;49.23;40.04;39.69;95.94;95.90;91.70;99.21;98.93;98.69;93.31;91.27;89.27;73.00;49.23;40.04;39.69;98.06;97.51;96.42;93.07;90.35;88.22;70.56;39.33;7.11;7.11;7.11;7.11;7.11;7.11;7.11;7.11;7.11;7.11;37.10;37.10;37.10;37.10;37.10;37.10;36.72;36.72;33.29;32.83;100.00;78.92;68.83;95.89;95.89;91.70
"16068";93.23;92.41;88.90;84.89;82.85;81.16;68.31;45.77;25.52;25.52;96.72;96.71;95.16;98.81;98.77;98.49;84.89;82.85;81.16;68.31;45.77;25.52;25.52;92.66;92.13;88.85;83.49;80.81;78.98;62.81;27.24;1.42;1.42;1.42;1.42;1.42;1.42;1.42;1.42;1.42;1.42;25.04;25.04;25.04;25.04;25.04;25.04;25.04;25.04;25.04;25.04;100.00;65.20;40.89;96.71;96.71;95.16
"16069";97.28;96.49;93.74;88.90;87.85;85.94;69.38;43.54;29.10;19.57;94.03;93.90;90.06;98.01;97.43;96.65;88.90;87.85;85.94;69.38;43.54;29.10;19.57;96.98;96.24;93.21;88.13;86.62;84.89;67.33;36.94;19.57;19.57;19.57;19.57;19.57;19.57;19.57;19.57;19.57;19.57;30.09;30.09;30.09;30.09;30.09;30.09;25.25;25.25;25.25;0.15;99.73;62.16;53.82;93.90;93.90;90.06
"16070";96.20;94.70;92.51;86.53;81.04;80.26;61.49;48.11;25.97;23.65;95.75;95.63;94.05;97.37;96.83;96.19;86.53;81.04;80.26;61.49;48.11;25.97;23.65;95.06;93.38;90.19;82.63;77.67;76.07;55.97;32.81;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;28.72;28.72;28.72;28.71;27.88;27.88;22.81;22.77;21.27;18.88;99.98;79.89;63.62;95.62;95.62;94.05
"16071";98.30;98.14;95.95;93.47;92.60;90.83;72.64;38.53;20.24;20.24;96.25;96.23;94.08;99.02;98.90;98.01;93.47;92.60;90.83;72.64;38.53;20.24;20.24;98.23;98.06;95.61;92.85;91.63;90.27;70.70;30.87;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;37.17;37.17;37.17;37.17;37.17;37.17;20.13;20.13;20.13;20.13;100.00;66.33;48.55;96.21;96.21;94.08
"16072";98.68;98.00;94.62;87.32;85.65;83.92;72.95;64.30;14.36;0.10;98.67;98.55;97.63;99.00;98.81;98.16;87.32;85.65;83.92;72.95;64.30;14.36;0.10;98.58;97.93;93.62;84.00;78.18;76.10;63.67;43.69;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;60.32;60.32;60.32;60.32;60.32;60.32;54.19;54.19;14.36;0.10;99.98;74.19;61.23;98.55;98.55;97.63
"16073";95.87;94.56;89.88;82.03;73.43;70.93;61.38;47.14;4.99;2.00;95.61;95.59;93.51;97.69;97.19;95.59;82.03;73.43;70.93;61.38;47.14;4.99;2.00;95.46;94.15;89.04;80.17;70.90;68.11;55.54;26.48;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;38.91;38.91;38.91;38.91;38.91;38.91;34.91;34.91;3.32;0.09;99.41;71.27;57.64;95.59;95.59;93.51
"16074";97.68;97.28;94.86;91.87;89.44;87.06;71.10;54.95;34.65;22.78;96.16;96.14;92.31;98.58;98.39;98.14;91.87;89.44;87.06;71.10;54.95;34.65;22.78;97.28;96.83;94.16;90.79;88.11;85.54;66.19;33.38;2.19;2.19;2.19;2.19;2.19;2.19;2.19;2.19;2.19;2.19;34.54;34.54;34.54;34.54;34.52;34.52;33.63;33.63;33.63;19.40;99.64;75.67;58.33;96.14;96.14;92.31
"16075";96.14;95.67;93.29;88.17;84.39;81.12;57.27;43.95;35.05;3.14;95.14;95.09;93.42;98.13;97.95;97.04;88.17;84.39;81.12;57.27;43.95;35.05;3.14;95.87;95.47;92.72;87.25;83.27;79.84;50.41;22.36;3.14;3.14;3.14;3.14;3.14;3.14;3.14;3.14;3.14;3.14;37.98;37.98;37.98;37.98;37.98;37.98;33.62;33.62;33.62;0.15;99.69;66.90;49.31;95.09;95.09;93.42
"16076";98.40;98.01;96.44;91.42;89.47;85.89;71.81;51.90;13.49;9.05;97.10;97.10;95.27;99.40;99.24;98.23;91.42;89.47;85.89;71.81;51.90;13.49;9.05;98.26;97.85;95.98;90.20;87.07;83.05;62.62;26.81;0.35;0.35;0.35;0.35;0.35;0.35;0.35;0.35;0.35;0.35;44.63;44.63;44.63;44.63;44.63;44.63;44.36;44.36;13.25;8.82;99.95;70.73;55.07;97.10;97.10;95.27
"16077";94.71;93.43;87.84;79.13;74.70;72.25;58.82;40.25;21.89;2.18;97.79;97.30;95.63;98.22;97.98;96.76;79.13;74.70;72.25;58.82;40.25;21.89;2.18;93.84;92.78;87.13;75.53;68.08;65.47;49.71;23.75;2.14;2.14;2.14;2.14;2.14;2.14;2.14;2.14;2.14;2.14;44.11;44.11;44.11;43.99;34.35;34.28;34.28;29.01;20.44;0.17;100.00;84.21;66.09;97.30;97.30;95.63
