AGS,year,n_rows,prev_year_max,next_year_max,dropped
07331046,2013,3,0,0,TRUE
07331046,2014,3,0,92.19,TRUE
07331047,2010,2,NA,0,TRUE
07331047,2011,2,0,0,TRUE
07331047,2012,2,0,0,TRUE
07331047,2013,3,0,0,TRUE
07331047,2014,3,0,98.75,TRUE
07331048,2010,2,NA,0,TRUE
07331048,2011,2,0,0,TRUE
07331048,2012,2,0,0,TRUE
07331048,2013,3,0,0,TRUE
07331048,2014,3,0,99.91,TRUE
07331049,2010,2,NA,0,TRUE
07331049,2011,2,0,0,TRUE
07331049,2012,2,0,0,TRUE
07331049,2013,3,0,0,TRUE
07331049,2014,3,0,100,TRUE
07331050,2010,2,NA,0,TRUE
07331050,2011,2,0,0,TRUE
07331050,2012,2,0,0,TRUE
07331050,2013,3,0,0,TRUE
07331050,2014,3,0,100,TRUE
07331051,2010,2,NA,0,TRUE
07331051,2011,2,0,0,TRUE
07331051,2012,2,0,0,TRUE
07331051,2013,3,0,0,TRUE
07331051,2014,3,0,100,TRUE
07331052,2010,2,NA,0,TRUE
07331052,2011,2,0,0,TRUE
07331052,2012,2,0,0,TRUE
07331052,2013,3,0,0,TRUE
07331052,2014,3,0,100,TRUE
07331053,2010,2,NA,0,TRUE
07331053,2011,2,0,0,TRUE
07331053,2012,2,0,0,TRUE
07331053,2013,3,0,0,TRUE
07331053,2014,3,0,100,TRUE
07331054,2010,2,NA,0,TRUE
07331054,2011,2,0,0,TRUE
07331054,2012,2,0,0,TRUE
07331054,2013,3,0,0,TRUE
07331054,2014,3,0,100,TRUE
07331055,2010,2,NA,0,TRUE
07331055,2011,2,0,0,TRUE
07331055,2012,2,0,0,TRUE
07331055,2013,3,0,0,TRUE
07331055,2014,3,0,100,TRUE
07331056,2010,2,NA,0,TRUE
07331056,2011,2,0,0,TRUE
07331056,2012,2,0,0,TRUE
07331056,2013,3,0,0,TRUE
07331056,2014,3,0,100,TRUE
07331058,2010,2,NA,0,TRUE
07331058,2011,2,0,0,TRUE
07331058,2012,2,0,0,TRUE
07331058,2013,3,0,0,TRUE
07331058,2014,3,0,100,TRUE
07331059,2010,2,NA,0,TRUE
07331059,2011,2,0,0,TRUE
07331059,2012,2,0,0,TRUE
07331059,2013,3,0,0,TRUE
07331059,2014,3,0,100,TRUE
07331060,2010,2,NA,0,TRUE
07331060,2011,2,0,0,TRUE
07331060,2012,2,0,0,TRUE
07331060,2013,3,0,0,TRUE
07331060,2014,3,0,100,TRUE
07331061,2010,2,NA,0,TRUE
07331061,2011,2,0,0,TRUE
07331061,2012,2,0,0,TRUE
07331061,2013,3,0,0,TRUE
07331061,2014,3,0,100,TRUE
07331062,2010,2,NA,0,TRUE
07331062,2011,2,0,0,TRUE
07331062,2012,2,0,0,TRUE
07331062,2013,3,0,0,TRUE
07331062,2014,3,0,100,TRUE
07331063,2010,2,NA,0,TRUE
07331063,2011,2,0,0,TRUE
07331063,2012,2,0,0,TRUE
07331063,2013,3,0,0,TRUE
07331063,2014,3,0,100,TRUE
07331064,2010,2,NA,0,TRUE
07331064,2011,2,0,0,TRUE
07331064,2012,2,0,0,TRUE
07331064,2013,3,0,0,TRUE
07331064,2014,3,0,100,TRUE
07331065,2010,2,NA,0,TRUE
07331065,2011,2,0,0,TRUE
07331065,2012,2,0,0,TRUE
07331065,2013,3,0,0,TRUE
07331065,2014,3,0,100,TRUE
07331066,2010,2,NA,0,TRUE
07331066,2011,2,0,0,TRUE
07331066,2012,2,0,0,TRUE
07331066,2013,3,0,0,TRUE
07331066,2014,3,0,98.93,TRUE
07331067,2010,2,NA,0,TRUE
07331067,2011,2,0,0,TRUE
07331067,2012,2,0,0,TRUE
07331067,2013,3,0,0,TRUE
07331067,2014,3,0,91.05,TRUE
07331068,2010,2,NA,0,TRUE
07331068,2011,2,0,0,TRUE
07331068,2012,2,0,0,TRUE
07331068,2013,3,0,0,TRUE
07331068,2014,3,0,99.74,TRUE
07331070,2010,2,NA,0,TRUE
07331070,2011,2,0,0,TRUE
07331070,2012,2,0,0,TRUE
07331070,2013,3,0,0,TRUE
07331070,2014,3,0,99.84,TRUE
07331071,2010,2,NA,0,TRUE
07331071,2011,2,0,0,TRUE
07331071,2012,2,0,0,TRUE
07331071,2013,3,0,0,TRUE
07331071,2014,3,0,100,TRUE
07331072,2010,2,NA,0,TRUE
07331072,2011,2,0,0,TRUE
07331072,2012,2,0,0,TRUE
07331072,2013,3,0,0,TRUE
07331072,2014,3,0,100,TRUE
07331073,2010,2,NA,0,TRUE
07331073,2011,2,0,0,TRUE
07331073,2012,2,0,0,TRUE
07331073,2013,3,0,0,TRUE
07331073,2014,3,0,100,TRUE
07331075,2010,2,NA,0,TRUE
07331075,2011,2,0,0,TRUE
07331075,2012,2,0,0,TRUE
07331075,2013,3,0,0,TRUE
07331075,2014,3,0,100,TRUE
07332001,2010,2,NA,0,TRUE
07332001,2011,2,0,0,TRUE
07332001,2012,2,0,0,TRUE
07332001,2013,3,0,0,TRUE
07332001,2014,3,0,99.75,TRUE
07332002,2010,2,NA,0,TRUE
07332002,2011,2,0,0,TRUE
07332002,2012,2,0,0,TRUE
07332002,2013,3,0,0,TRUE
07332002,2014,3,0,99.65,TRUE
07332003,2010,2,NA,0,TRUE
07332003,2011,2,0,0,TRUE
07332003,2012,2,0,0,TRUE
07332003,2013,3,0,0,TRUE
07332003,2014,3,0,98.9,TRUE
07332004,2010,2,NA,0,TRUE
07332004,2011,2,0,0,TRUE
07332004,2012,2,0,0,TRUE
07332004,2013,3,0,0,TRUE
07332004,2014,3,0,100,TRUE
07332005,2010,2,NA,0,TRUE
07332005,2011,2,0,0,TRUE
07332005,2012,2,0,0,TRUE
07332005,2013,3,0,0,TRUE
07332005,2014,3,0,100,TRUE
07332006,2010,2,NA,0,TRUE
07332006,2011,2,0,0,TRUE
07332006,2012,2,0,0,TRUE
07332006,2013,3,0,0,TRUE
07332006,2014,3,0,100,TRUE
07332007,2010,2,NA,0,TRUE
07332007,2011,2,0,0,TRUE
07332007,2012,2,0,0,TRUE
07332007,2013,3,0,0,TRUE
07332007,2014,3,0,99.88,TRUE
07332008,2010,2,NA,0,TRUE
07332008,2011,2,0,0,TRUE
07332008,2012,2,0,0,TRUE
07332008,2013,3,0,0,TRUE
07332008,2014,3,0,100,TRUE
07332009,2010,2,NA,0,TRUE
07332009,2011,2,0,0,TRUE
07332009,2012,2,0,0,TRUE
07332009,2013,3,0,0,TRUE
07332009,2014,3,0,99.94,TRUE
07332010,2010,2,NA,0,TRUE
07332010,2011,2,0,0,TRUE
07332010,2012,2,0,0,TRUE
07332010,2013,3,0,0,TRUE
07332010,2014,3,0,100,TRUE
07332012,2010,2,NA,0,TRUE
07332012,2011,2,0,0,TRUE
07332012,2012,2,0,0,TRUE
07332012,2013,3,0,0,TRUE
07332012,2014,3,0,100,TRUE
07332013,2010,2,NA,0,TRUE
07332013,2011,2,0,0,TRUE
07332013,2012,2,0,0,TRUE
07332013,2013,3,0,0,TRUE
07332013,2014,3,0,100,TRUE
07332014,2010,2,NA,0,TRUE
07332014,2011,2,0,0,TRUE
07332014,2012,2,0,0,TRUE
07332014,2013,3,0,0,TRUE
07332014,2014,3,0,91.93,TRUE
07332015,2010,2,NA,0,TRUE
07332015,2011,2,0,0,TRUE
07332015,2012,2,0,0,TRUE
07332015,2013,3,0,0,TRUE
07332015,2014,3,0,100,TRUE
07332016,2010,2,NA,0,TRUE
07332016,2011,2,0,0,TRUE
07332016,2012,2,0,0,TRUE
07332016,2013,3,0,0,TRUE
07332016,2014,3,0,98.79,TRUE
07332017,2010,2,NA,0,TRUE
07332017,2011,2,0,0,TRUE
07332017,2012,2,0,0,TRUE
07332017,2013,3,0,0,TRUE
07332017,2014,3,0,100,TRUE
07332018,2010,2,NA,0,TRUE
07332018,2011,2,0,0,TRUE
07332018,2012,2,0,0,TRUE
07332018,2013,3,0,0,TRUE
07332018,2014,3,0,100,TRUE
07332019,2010,2,NA,0,TRUE
07332019,2011,2,0,0,TRUE
07332019,2012,2,0,0,TRUE
07332019,2013,3,0,0,TRUE
07332019,2014,3,0,100,TRUE
07332020,2010,2,NA,0,TRUE
07332020,2011,2,0,0,TRUE
07332020,2012,2,0,0,TRUE
07332020,2013,3,0,0,TRUE
07332020,2014,3,0,100,TRUE
07332021,2010,2,NA,0,TRUE
07332021,2011,2,0,0,TRUE
07332021,2012,2,0,0,TRUE
07332021,2013,3,0,0,TRUE
07332021,2014,3,0,100,TRUE
07332022,2010,2,NA,0,TRUE
07332022,2011,2,0,0,TRUE
07332022,2012,2,0,0,TRUE
07332022,2013,3,0,0,TRUE
07332022,2014,3,0,100,TRUE
07332023,2010,2,NA,0,TRUE
07332023,2011,2,0,0,TRUE
07332023,2012,2,0,0,TRUE
07332023,2013,3,0,0,TRUE
07332023,2014,3,0,100,TRUE
07332024,2010,2,NA,0,TRUE
07332024,2011,2,0,0,TRUE
07332024,2012,2,0,0,TRUE
07332024,2013,3,0,0,TRUE
07332024,2014,3,0,100,TRUE
07332025,2010,2,NA,0,TRUE
07332025,2011,2,0,0,TRUE
07332025,2012,2,0,0,TRUE
07332025,2013,3,0,0,TRUE
07332025,2014,3,0,100,TRUE
07332026,2010,2,NA,0,TRUE
07332026,2011,2,0,0,TRUE
07332026,2012,2,0,0,TRUE
07332026,2013,3,0,0,TRUE
07332026,2014,3,0,100,TRUE
07332027,2010,2,NA,0,TRUE
07332027,2011,2,0,0,TRUE
07332027,2012,2,0,0,TRUE
07332027,2013,3,0,0,TRUE
07332027,2014,3,0,100,TRUE
07332028,2010,2,NA,0,TRUE
07332028,2011,2,0,0,TRUE
07332028,2012,2,0,0,TRUE
07332028,2013,3,0,0,TRUE
07332028,2014,3,0,100,TRUE
07332029,2010,2,NA,0,TRUE
07332029,2011,2,0,0,TRUE
07332029,2012,2,0,0,TRUE
07332029,2013,3,0,0,TRUE
07332029,2014,3,0,100,TRUE
07332030,2010,2,NA,0,TRUE
07332030,2011,2,0,0,TRUE
07332030,2012,2,0,0,TRUE
07332030,2013,3,0,0,TRUE
07332030,2014,3,0,100,TRUE
07332031,2010,2,NA,0,TRUE
07332031,2011,2,0,0,TRUE
07332031,2012,2,0,0,TRUE
07332031,2013,3,0,0,TRUE
07332031,2014,3,0,100,TRUE
07332032,2010,2,NA,0,TRUE
07332032,2011,2,0,0,TRUE
07332032,2012,2,0,0,TRUE
07332032,2013,3,0,0,TRUE
07332032,2014,3,0,100,TRUE
07332033,2010,2,NA,0,TRUE
07332033,2011,2,0,0,TRUE
07332033,2012,2,0,0,TRUE
07332033,2013,3,0,0,TRUE
07332033,2014,3,0,100,TRUE
07332034,2010,2,NA,0,TRUE
07332034,2011,2,0,0,TRUE
07332034,2012,2,0,0,TRUE
07332034,2013,3,0,0,TRUE
07332034,2014,3,0,100,TRUE
07332035,2010,2,NA,0,TRUE
07332035,2011,2,0,0,TRUE
07332035,2012,2,0,0,TRUE
07332035,2013,3,0,0,TRUE
07332035,2014,3,0,100,TRUE
07332036,2010,2,NA,0,TRUE
07332036,2011,2,0,0,TRUE
07332036,2012,2,0,0,TRUE
07332036,2013,3,0,0,TRUE
07332036,2014,3,0,100,TRUE
07332037,2010,2,NA,0,TRUE
07332037,2011,2,0,0,TRUE
07332037,2012,2,0,0,TRUE
07332037,2013,3,0,0,TRUE
07332037,2014,3,0,100,TRUE
07332038,2010,2,NA,0,TRUE
07332038,2011,2,0,0,TRUE
07332038,2012,2,0,0,TRUE
07332038,2013,3,0,0,TRUE
07332038,2014,3,0,98.76,TRUE
07332039,2010,2,NA,0,TRUE
07332039,2011,2,0,0,TRUE
07332039,2012,2,0,0,TRUE
07332039,2013,3,0,0,TRUE
07332039,2014,3,0,100,TRUE
07332040,2010,2,NA,0,TRUE
07332040,2011,2,0,0,TRUE
07332040,2012,2,0,0,TRUE
07332040,2013,3,0,0,TRUE
07332040,2014,3,0,95.47,TRUE
07332041,2010,2,NA,0,TRUE
07332041,2011,2,0,0,TRUE
07332041,2012,2,0,0,TRUE
07332041,2013,3,0,0,TRUE
07332041,2014,3,0,100,TRUE
07332042,2010,2,NA,0,TRUE
07332042,2011,2,0,0,TRUE
07332042,2012,2,0,0,TRUE
07332042,2013,3,0,0,TRUE
07332042,2014,3,0,100,TRUE
07332043,2010,2,NA,0,TRUE
07332043,2011,2,0,0,TRUE
07332043,2012,2,0,0,TRUE
07332043,2013,3,0,0,TRUE
07332043,2014,3,0,100,TRUE
07332044,2010,2,NA,0,TRUE
07332044,2011,2,0,0,TRUE
07332044,2012,2,0,0,TRUE
07332044,2013,3,0,0,TRUE
07332044,2014,3,0,100,TRUE
07332046,2010,2,NA,0,TRUE
07332046,2011,2,0,0,TRUE
07332046,2012,2,0,0,TRUE
07332046,2013,3,0,0,TRUE
07332046,2014,3,0,99.9,TRUE
07332047,2010,2,NA,0,TRUE
07332047,2011,2,0,0,TRUE
07332047,2012,2,0,0,TRUE
07332047,2013,3,0,0,TRUE
07332047,2014,3,0,100,TRUE
07332048,2010,2,NA,0,TRUE
07332048,2011,2,0,0,TRUE
07332048,2012,2,0,0,TRUE
07332048,2013,3,0,0,TRUE
07332048,2014,3,0,99.54,TRUE
07332049,2010,2,NA,0,TRUE
07332049,2011,2,0,0,TRUE
07332049,2012,2,0,0,TRUE
07332049,2013,3,0,0,TRUE
07332049,2014,3,0,100,TRUE
07332050,2010,2,NA,0,TRUE
07332050,2011,2,0,0,TRUE
07332050,2012,2,0,0,TRUE
07332050,2013,3,0,0,TRUE
07332050,2014,3,0,100,TRUE
07333001,2010,2,NA,0,TRUE
07333001,2011,2,0,0,TRUE
07333001,2012,2,0,0,TRUE
07333001,2013,3,0,0,TRUE
07333001,2014,3,0,100,TRUE
07333003,2010,2,NA,0,TRUE
07333003,2011,2,0,0,TRUE
07333003,2012,2,0,0,TRUE
07333003,2013,3,0,0,TRUE
07333003,2014,3,0,100,TRUE
07333004,2010,2,NA,0,TRUE
07333004,2011,2,0,0,TRUE
07333004,2012,2,0,0,TRUE
07333004,2013,3,0,0,TRUE
07333004,2014,3,0,100,TRUE
07333005,2010,2,NA,0,TRUE
07333005,2011,2,0,0,TRUE
07333005,2012,2,0,0,TRUE
07333005,2013,3,0,0,TRUE
07333005,2014,3,0,93.33,TRUE
07333006,2010,2,NA,0,TRUE
07333006,2011,2,0,0,TRUE
07333006,2012,2,0,0,TRUE
07333006,2013,3,0,0,TRUE
07333006,2014,3,0,100,TRUE
07333007,2010,2,NA,0,TRUE
07333007,2011,2,0,0,TRUE
07333007,2012,2,0,0,TRUE
07333007,2013,3,0,0,TRUE
07333007,2014,3,0,100,TRUE
07333008,2010,2,NA,0,TRUE
07333008,2011,2,0,0,TRUE
07333008,2012,2,0,0,TRUE
07333008,2013,3,0,0,TRUE
07333008,2014,3,0,100,TRUE
07333009,2010,2,NA,0,TRUE
07333009,2011,2,0,0,TRUE
07333009,2012,2,0,0,TRUE
07333009,2013,3,0,0,TRUE
07333009,2014,3,0,98.94,TRUE
07333010,2010,2,NA,0,TRUE
07333010,2011,2,0,0,TRUE
07333010,2012,2,0,0,TRUE
07333010,2013,3,0,0,TRUE
07333010,2014,3,0,98.94,TRUE
07333011,2010,2,NA,0,TRUE
07333011,2011,2,0,0,TRUE
07333011,2012,2,0,0,TRUE
07333011,2013,3,0,0,TRUE
07333011,2014,3,0,100,TRUE
07333012,2010,2,NA,0,TRUE
07333012,2011,2,0,0,TRUE
07333012,2012,2,0,0,TRUE
07333012,2013,3,0,0,TRUE
07333012,2014,3,0,100,TRUE
07333013,2010,2,NA,0,TRUE
07333013,2011,2,0,0,TRUE
07333013,2012,2,0,0,TRUE
07333013,2013,3,0,0,TRUE
07333013,2014,3,0,96.11,TRUE
07333014,2010,2,NA,0,TRUE
07333014,2011,2,0,0,TRUE
07333014,2012,2,0,0,TRUE
07333014,2013,3,0,0,TRUE
07333014,2014,3,0,100,TRUE
07333016,2010,2,NA,0,TRUE
07333016,2011,2,0,0,TRUE
07333016,2012,2,0,0,TRUE
07333016,2013,3,0,0,TRUE
07333016,2014,3,0,100,TRUE
07333017,2010,2,NA,0,TRUE
07333017,2011,2,0,0,TRUE
07333017,2012,2,0,0,TRUE
07333017,2013,3,0,0,TRUE
07333017,2014,3,0,100,TRUE
07333018,2010,2,NA,0,TRUE
07333018,2011,2,0,0,TRUE
07333018,2012,2,0,0,TRUE
07333018,2013,3,0,0,TRUE
07333018,2014,3,0,100,TRUE
07333019,2010,2,NA,0,TRUE
07333019,2011,2,0,0,TRUE
07333019,2012,2,0,0,TRUE
07333019,2013,3,0,0,TRUE
07333019,2014,3,0,100,TRUE
07333020,2010,2,NA,0,TRUE
07333020,2011,2,0,0,TRUE
07333020,2012,2,0,0,TRUE
07333020,2013,3,0,0,TRUE
07333020,2014,3,0,99.1,TRUE
07333021,2010,2,NA,0,TRUE
07333021,2011,2,0,0,TRUE
07333021,2012,2,0,0,TRUE
07333021,2013,3,0,0,TRUE
07333021,2014,3,0,100,TRUE
07333022,2010,2,NA,0,TRUE
07333022,2011,2,0,0,TRUE
07333022,2012,2,0,0,TRUE
07333022,2013,3,0,0,TRUE
07333022,2014,3,0,100,TRUE
07333023,2010,2,NA,0,TRUE
07333023,2011,2,0,0,TRUE
07333023,2012,2,0,0,TRUE
07333023,2013,3,0,0,TRUE
07333023,2014,3,0,100,TRUE
07333024,2010,2,NA,0,TRUE
07333024,2011,2,0,0,TRUE
07333024,2012,2,0,0,TRUE
07333024,2013,3,0,0,TRUE
07333024,2014,3,0,99.3,TRUE
07333025,2010,2,NA,0,TRUE
07333025,2011,2,0,0,TRUE
07333025,2012,2,0,0,TRUE
07333025,2013,3,0,0,TRUE
07333025,2014,3,0,100,TRUE
07333026,2010,2,NA,0,TRUE
07333026,2011,2,0,0,TRUE
07333026,2012,2,0,0,TRUE
07333026,2013,3,0,0,TRUE
07333026,2014,3,0,100,TRUE
07333027,2010,2,NA,0,TRUE
07333027,2011,2,0,0,TRUE
07333027,2012,2,0,0,TRUE
07333027,2013,3,0,0,TRUE
07333027,2014,3,0,94.81,TRUE
07333028,2010,2,NA,0,TRUE
07333028,2011,2,0,0,TRUE
07333028,2012,2,0,0,TRUE
07333028,2013,3,0,0,TRUE
07333028,2014,3,0,96.33,TRUE
07333030,2010,2,NA,0,TRUE
07333030,2011,2,0,0,TRUE
07333030,2012,2,0,0,TRUE
07333030,2013,3,0,0,TRUE
07333030,2014,3,0,94.3,TRUE
07333031,2010,2,NA,0,TRUE
07333031,2011,2,0,0,TRUE
07333031,2012,2,0,0,TRUE
07333031,2013,3,0,0,TRUE
07333031,2014,3,0,100,TRUE
07333032,2010,2,NA,0,TRUE
07333032,2011,2,0,0,TRUE
07333032,2012,2,0,0,TRUE
07333032,2013,3,0,0,TRUE
07333032,2014,3,0,100,TRUE
07333033,2010,2,NA,0,TRUE
07333033,2011,2,0,0,TRUE
07333033,2012,2,0,0,TRUE
07333033,2013,3,0,0,TRUE
07333033,2014,3,0,100,TRUE
07333034,2010,2,NA,0,TRUE
07333034,2011,2,0,0,TRUE
07333034,2012,2,0,0,TRUE
07333034,2013,3,0,0,TRUE
07333034,2014,3,0,99.62,TRUE
07333035,2010,2,NA,0,TRUE
07333035,2011,2,0,0,TRUE
07333035,2012,2,0,0,TRUE
07333035,2013,3,0,0,TRUE
07333035,2014,3,0,100,TRUE
07333036,2010,2,NA,0,TRUE
07333036,2011,2,0,0,TRUE
07333036,2012,2,0,0,TRUE
07333036,2013,3,0,0,TRUE
07333036,2014,3,0,100,TRUE
07333037,2010,2,NA,0,TRUE
07333037,2011,2,0,0,TRUE
07333037,2012,2,0,0,TRUE
07333037,2013,3,0,0,TRUE
07333037,2014,3,0,100,TRUE
07333038,2010,2,NA,0,TRUE
07333038,2011,2,0,0,TRUE
07333038,2012,2,0,0,TRUE
07333038,2013,3,0,0,TRUE
07333038,2014,3,0,100,TRUE
07333039,2010,2,NA,0,TRUE
07333039,2011,2,0,0,TRUE
07333039,2012,2,0,0,TRUE
07333039,2013,3,0,0,TRUE
07333039,2014,3,0,99.95,TRUE
07333040,2010,2,NA,0,TRUE
07333040,2011,2,0,0,TRUE
07333040,2012,2,0,0,TRUE
07333040,2013,3,0,0,TRUE
07333040,2014,3,0,99.79,TRUE
07333041,2010,2,NA,0,TRUE
07333041,2011,2,0,0,TRUE
07333041,2012,2,0,0,TRUE
07333041,2013,3,0,0,TRUE
07333041,2014,3,0,100,TRUE
07333042,2010,2,NA,0,TRUE
07333042,2011,2,0,0,TRUE
07333042,2012,2,0,0,TRUE
07333042,2013,3,0,0,TRUE
07333042,2014,3,0,98.38,TRUE
07333043,2010,2,NA,0,TRUE
07333043,2011,2,0,0,TRUE
07333043,2012,2,0,0,TRUE
07333043,2013,3,0,0,TRUE
07333043,2014,3,0,100,TRUE
07333045,2010,2,NA,0,TRUE
07333045,2011,2,0,0,TRUE
07333045,2012,2,0,0,TRUE
07333045,2013,3,0,0,TRUE
07333045,2014,3,0,99.72,TRUE
07333046,2010,2,NA,0,TRUE
07333046,2011,2,0,0,TRUE
07333046,2012,2,0,0,TRUE
07333046,2013,3,0,0,TRUE
07333046,2014,3,0,99.11,TRUE
07333047,2010,2,NA,0,TRUE
07333047,2011,2,0,0,TRUE
07333047,2012,2,0,0,TRUE
07333047,2013,3,0,0,TRUE
07333047,2014,3,0,100,TRUE
07333048,2010,2,NA,0,TRUE
07333048,2011,2,0,0,TRUE
07333048,2012,2,0,0,TRUE
07333048,2013,3,0,0,TRUE
07333048,2014,3,0,99.65,TRUE
07333049,2010,2,NA,0,TRUE
07333049,2011,2,0,0,TRUE
07333049,2012,2,0,0,TRUE
07333049,2013,3,0,0,TRUE
07333049,2014,3,0,100,TRUE
07333050,2010,2,NA,0,TRUE
07333050,2011,2,0,0,TRUE
07333050,2012,2,0,0,TRUE
07333050,2013,3,0,0,TRUE
07333050,2014,3,0,100,TRUE
07333051,2010,2,NA,0,TRUE
07333051,2011,2,0,0,TRUE
07333051,2012,2,0,0,TRUE
07333051,2013,3,0,0,TRUE
07333051,2014,3,0,100,TRUE
07333053,2010,2,NA,0,TRUE
07333053,2011,2,0,0,TRUE
07333053,2012,2,0,0,TRUE
07333053,2013,3,0,0,TRUE
07333053,2014,3,0,100,TRUE
07333054,2010,2,NA,0,TRUE
07333054,2011,2,0,0,TRUE
07333054,2012,2,0,0,TRUE
07333054,2013,3,0,0,TRUE
07333054,2014,3,0,100,TRUE
07333055,2010,2,NA,0,TRUE
07333055,2011,2,0,0,TRUE
07333055,2012,2,0,0,TRUE
07333055,2013,3,0,0,TRUE
07333055,2014,3,0,100,TRUE
07333056,2010,2,NA,0,TRUE
07333056,2011,2,0,0,TRUE
07333056,2012,2,0,0,TRUE
07333056,2013,3,0,0,TRUE
07333056,2014,3,0,99.53,TRUE
07333057,2010,2,NA,0,TRUE
07333057,2011,2,0,0,TRUE
07333057,2012,2,0,0,TRUE
07333057,2013,3,0,0,TRUE
07333057,2014,3,0,100,TRUE
07333058,2010,2,NA,0,TRUE
07333058,2011,2,0,0,TRUE
07333058,2012,2,0,0,TRUE
07333058,2013,3,0,0,TRUE
07333058,2014,3,0,100,TRUE
07333060,2010,2,NA,0,TRUE
07333060,2011,2,0,0,TRUE
07333060,2012,2,0,0,TRUE
07333060,2013,3,0,0,TRUE
07333060,2014,3,0,99.73,TRUE
07333061,2010,2,NA,0,TRUE
07333061,2011,2,0,0,TRUE
07333061,2012,2,0,0,TRUE
07333061,2013,3,0,0,TRUE
07333061,2014,3,0,98.35,TRUE
07333062,2010,2,NA,0,TRUE
07333062,2011,2,0,0,TRUE
07333062,2012,2,0,0,TRUE
07333062,2013,3,0,0,TRUE
07333062,2014,3,0,100,TRUE
07333064,2010,2,NA,0,TRUE
07333064,2011,2,0,0,TRUE
07333064,2012,2,0,0,TRUE
07333064,2013,3,0,0,TRUE
07333064,2014,3,0,100,TRUE
07333065,2010,2,NA,0,TRUE
07333065,2011,2,0,0,TRUE
07333065,2012,2,0,0,TRUE
07333065,2013,3,0,0,TRUE
07333065,2014,3,0,88.76,TRUE
07333066,2010,2,NA,0,TRUE
07333066,2011,2,0,0,TRUE
07333066,2012,2,0,0,TRUE
07333066,2013,3,0,0,TRUE
07333066,2014,3,0,100,TRUE
07333067,2010,2,NA,0,TRUE
07333067,2011,2,0,0,TRUE
07333067,2012,2,0,0,TRUE
07333067,2013,3,0,0,TRUE
07333067,2014,3,0,85.59,TRUE
07333068,2010,2,NA,0,TRUE
07333068,2011,2,0,0,TRUE
07333068,2012,2,0,0,TRUE
07333068,2013,3,0,0,TRUE
07333068,2014,3,0,100,TRUE
07333069,2010,2,NA,0,TRUE
07333069,2011,2,0,0,TRUE
07333069,2012,2,0,0,TRUE
07333069,2013,3,0,0,TRUE
07333069,2014,3,0,78.85,TRUE
07333071,2010,2,NA,0,TRUE
07333071,2011,2,0,0,TRUE
07333071,2012,2,0,0,TRUE
07333071,2013,3,0,0,TRUE
07333071,2014,3,0,97.56,TRUE
07333072,2010,2,NA,0,TRUE
07333072,2011,2,0,0,TRUE
07333072,2012,2,0,0,TRUE
07333072,2013,3,0,0,TRUE
07333072,2014,3,0,100,TRUE
07333073,2010,2,NA,0,TRUE
07333073,2011,2,0,0,TRUE
07333073,2012,2,0,0,TRUE
07333073,2013,3,0,0,TRUE
07333073,2014,3,0,100,TRUE
07333074,2010,2,NA,0,TRUE
07333074,2011,2,0,0,TRUE
07333074,2012,2,0,0,TRUE
07333074,2013,3,0,0,TRUE
07333074,2014,3,0,100,TRUE
07333075,2010,2,NA,0,TRUE
07333075,2011,2,0,0,TRUE
07333075,2012,2,0,0,TRUE
07333075,2013,3,0,0,TRUE
07333075,2014,3,0,100,TRUE
07333076,2010,2,NA,0,TRUE
07333076,2011,2,0,0,TRUE
07333076,2012,2,0,0,TRUE
07333076,2013,3,0,0,TRUE
07333076,2014,3,0,100,TRUE
07333077,2010,2,NA,0,TRUE
07333077,2011,2,0,0,TRUE
07333077,2012,2,0,0,TRUE
07333077,2013,3,0,0,TRUE
07333077,2014,3,0,100,TRUE
07333078,2010,2,NA,0,TRUE
07333078,2011,2,0,0,TRUE
07333078,2012,2,0,0,TRUE
07333078,2013,3,0,0,TRUE
07333078,2014,3,0,100,TRUE
07333079,2010,2,NA,0,TRUE
07333079,2011,2,0,0,TRUE
07333079,2012,2,0,0,TRUE
07333079,2013,3,0,0,TRUE
07333079,2014,3,0,100,TRUE
07333080,2010,2,NA,0,TRUE
07333080,2011,2,0,0,TRUE
07333080,2012,2,0,0,TRUE
07333080,2013,3,0,0,TRUE
07333080,2014,3,0,99.18,TRUE
07333081,2010,2,NA,0,TRUE
07333081,2011,2,0,0,TRUE
07333081,2012,2,0,0,TRUE
07333081,2013,3,0,0,TRUE
07333081,2014,3,0,100,TRUE
07333083,2010,2,NA,0,TRUE
07333083,2011,2,0,0,TRUE
07333083,2012,2,0,0,TRUE
07333083,2013,3,0,0,TRUE
07333083,2014,3,0,100,TRUE
07333084,2010,2,NA,0,TRUE
07333084,2011,2,0,0,TRUE
07333084,2012,2,0,0,TRUE
07333084,2013,3,0,0,TRUE
07333084,2014,3,0,100,TRUE
07333201,2010,2,NA,0,TRUE
07333201,2011,2,0,0,TRUE
07333201,2012,2,0,0,TRUE
07333201,2013,3,0,0,TRUE
07333201,2014,3,0,86.02,TRUE
07333202,2010,2,NA,0,TRUE
07333202,2011,2,0,0,TRUE
07333202,2012,2,0,0,TRUE
07333202,2013,3,0,0,TRUE
07333202,2014,3,0,100,TRUE
07333203,2010,2,NA,0,TRUE
07333203,2011,2,0,0,TRUE
07333203,2012,2,0,0,TRUE
07333203,2013,3,0,0,TRUE
07333203,2014,3,0,100,TRUE
